TASK 3 - PHASE 3: FULL SYSTEM LOAD DISTRIBUTION LOG
Load per leg dynamically computed during crawl gait
===============================================================================================

   Time | Active |  Phase |  FL_load |  FR_load |  RL_load |  RR_load | MaxLeg |    Total
 22.210 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.220 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.230 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.240 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.250 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.260 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.270 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.280 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.290 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.300 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.310 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.320 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.330 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.340 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.350 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.360 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.370 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.380 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.390 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.400 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.410 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.420 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.430 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.440 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.450 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.460 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.470 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.480 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.490 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.500 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.510 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.520 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.530 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.540 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.550 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.560 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.570 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.580 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.590 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.600 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.610 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.620 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.630 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.640 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.650 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.660 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.670 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.680 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.690 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.700 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.710 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.720 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.730 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.740 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.750 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.760 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.770 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.780 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.790 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.800 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.810 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.820 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.830 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.840 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.850 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.860 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.870 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.880 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.890 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.900 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.910 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.920 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.930 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.940 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.950 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.960 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.970 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.980 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 22.990 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 23.000 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.010 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.020 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.030 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.040 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.050 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.060 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.070 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.080 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.090 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.100 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.110 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.120 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.130 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.140 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.150 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.160 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.170 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.180 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.190 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.200 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.210 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.220 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.230 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.240 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.250 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.260 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.270 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.280 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.290 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.300 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.310 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.320 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.330 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.340 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.350 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.360 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.370 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.380 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.390 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.400 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.410 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.420 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.430 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.440 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.450 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.460 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.470 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.480 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.490 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.500 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.510 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.520 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.530 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.540 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.550 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.560 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.570 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.580 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.590 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.600 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.610 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.620 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.630 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.640 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.650 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.660 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.670 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.680 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.690 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.700 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.710 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.720 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.730 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.740 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.750 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.760 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.770 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.780 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.790 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.800 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.810 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.820 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.830 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.840 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.850 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.860 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.870 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.880 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.890 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.900 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.910 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.920 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.930 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.940 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.950 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.960 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.970 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.980 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 23.990 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.000 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.010 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.020 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.030 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.040 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.050 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.060 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.070 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.080 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.090 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.100 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.110 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.120 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.130 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.140 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.150 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.160 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.170 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.180 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.190 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.200 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.210 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.220 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.230 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.240 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.250 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.260 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.270 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.280 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.290 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.300 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.310 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.320 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.330 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.340 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.350 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.360 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.370 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.380 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.390 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.400 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.410 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.420 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.430 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.440 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.450 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.460 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.470 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.480 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.490 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 24.500 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 24.510 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.520 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.530 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.540 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.550 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.560 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.570 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.580 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.590 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.600 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.610 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.620 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.630 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.640 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.650 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.660 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.670 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.680 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.690 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.700 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.710 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.720 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.730 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.740 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.750 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.760 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.770 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.780 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.790 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.800 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.810 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.820 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.830 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.840 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.850 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.860 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.870 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.880 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.890 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.900 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.910 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.920 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.930 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.940 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.950 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.960 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.970 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.980 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 24.990 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.000 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.010 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.020 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.030 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.040 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.050 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.060 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.070 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.080 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.090 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
