time,hip_FL,hip_FR,hip_RL,hip_RR,knee_FL,knee_FR,knee_RL,knee_RR,foot_FL_x,foot_FL_y,foot_FR_x,foot_FR_y,foot_RL_x,foot_RL_y,foot_RR_x,foot_RR_y,load_FL,load_FR,load_RL,load_RR,system_state,active_leg,gait_phase,gait_progress,polygon_area,com_margin,failure_FL,failure_FR,failure_RL,failure_RR,any_failure
22.26,-9.971,5.779,-9.971,-9.234,10.029,32.709,10.029,11.101,0.6924,0.2138,1.0106,0.5992,0.6924,-0.3862,1.0933,-0.3672,28.0887,11.4972,28.0887,28.1011,UNSTABLE,FR,SWING,0.59,0.12027,-0.049446,False,False,False,False,False
22.27,-9.971,5.904,-9.971,-9.247,10.029,32.889,10.029,11.083,0.6924,0.2138,1.0091,0.602,0.6924,-0.3862,1.0933,-0.3675,28.0887,11.491,28.0887,28.101,UNSTABLE,FR,SWING,0.5907142857142857,0.12027,-0.049516,False,False,False,False,False
22.28,-9.971,6.029,-9.971,-9.26,10.029,33.069,10.029,11.065,0.6924,0.2138,1.0076,0.6048,0.6924,-0.3862,1.0933,-0.3679,28.0887,11.4848,28.0887,28.1007,UNSTABLE,FR,SWING,0.5914285714285714,0.12027,-0.049611,False,False,False,False,False
22.29,-9.971,6.154,-9.971,-9.272,10.029,33.249,10.029,11.047,0.6924,0.2138,1.0062,0.6075,0.6924,-0.3862,1.0933,-0.3682,28.0887,11.4786,28.0887,28.1006,UNSTABLE,FR,SWING,0.5921428571428572,0.12027,-0.049682,False,False,False,False,False
22.3,-9.971,6.279,-9.971,-9.284,10.029,33.429,10.029,11.03,0.6924,0.2138,1.0047,0.6103,0.6924,-0.3862,1.0933,-0.3685,28.0887,11.4723,28.0887,28.1004,UNSTABLE,FR,SWING,0.5928571428571429,0.12027,-0.049752,False,False,False,False,False
22.31,-9.971,6.404,-9.971,-9.296,10.029,33.609,10.029,11.013,0.6924,0.2138,1.0033,0.613,0.6924,-0.3862,1.0932,-0.3688,28.0887,11.4659,28.0887,28.1001,UNSTABLE,FR,SWING,0.5935714285714285,0.12024,-0.049857,False,False,False,False,False
22.32,-9.971,6.529,-9.971,-9.308,10.029,33.789,10.029,10.996,0.6924,0.2138,1.0018,0.6157,0.6924,-0.3862,1.0932,-0.3691,28.0887,11.4594,28.0887,28.1,UNSTABLE,FR,SWING,0.5942857142857143,0.12024,-0.049928,False,False,False,False,False
22.33,-9.971,6.654,-9.971,-9.32,10.029,33.969,10.029,10.979,0.6924,0.2138,1.0002,0.6183,0.6924,-0.3862,1.0932,-0.3694,28.0887,11.4529,28.0887,28.0998,UNSTABLE,FR,SWING,0.595,0.12024,-0.049999,False,False,False,False,False
22.34,-9.971,6.779,-9.971,-9.331,10.029,34.149,10.029,10.963,0.6924,0.2138,0.9987,0.621,0.6924,-0.3862,1.0932,-0.3697,28.0887,11.4464,28.0887,28.0996,UNSTABLE,FR,SWING,0.5957142857142858,0.12024,-0.050069,False,False,False,False,False
22.35,-9.971,6.904,-9.971,-9.342,10.029,34.329,10.029,10.947,0.6924,0.2138,0.9972,0.6237,0.6924,-0.3862,1.0932,-0.37,28.0887,11.4397,28.0887,28.0995,UNSTABLE,FR,SWING,0.5964285714285714,0.12024,-0.05014,False,False,False,False,False
22.36,-9.971,7.029,-9.971,-9.353,10.029,34.509,10.029,10.931,0.6924,0.2138,0.9956,0.6264,0.6924,-0.3862,1.0932,-0.3703,28.0887,11.433,28.0887,28.0993,UNSTABLE,FR,SWING,0.5971428571428572,0.12024,-0.05021,False,False,False,False,False
22.37,-9.971,7.154,-9.971,-9.364,10.029,34.689,10.029,10.915,0.6924,0.2138,0.9941,0.6291,0.6924,-0.3862,1.0932,-0.3706,28.0887,11.4262,28.0887,28.0991,UNSTABLE,FR,SWING,0.5978571428571429,0.12024,-0.05028,False,False,False,False,False
22.38,-9.971,7.279,-9.971,-9.375,10.029,34.869,10.029,10.9,0.6924,0.2138,0.9926,0.6318,0.6924,-0.3862,1.0932,-0.3708,28.0887,11.4194,28.0887,28.0989,UNSTABLE,FR,SWING,0.5985714285714285,0.12024,-0.050327,False,False,False,False,False
22.39,-9.971,7.404,-9.971,-9.385,10.029,35.049,10.029,10.885,0.6924,0.2138,0.9909,0.6344,0.6924,-0.3862,1.0932,-0.371,28.0887,11.4125,28.0887,28.0987,UNSTABLE,FR,SWING,0.5992857142857143,0.12024,-0.050374,False,False,False,False,False
22.4,-9.971,7.529,-9.971,-9.395,10.029,35.229,10.029,10.87,0.6924,0.2138,0.9894,0.6371,0.6924,-0.3862,1.0932,-0.3713,28.0887,11.4055,28.0887,28.0987,UNSTABLE,FR,SWING,0.6,0.12024,-0.050444,False,False,False,False,False
22.41,-9.971,7.654,-9.971,-9.405,10.029,35.409,10.029,10.855,0.6924,0.2138,0.9877,0.6397,0.6924,-0.3862,1.0932,-0.3716,28.0887,11.3984,28.0887,28.0985,UNSTABLE,FR,SWING,0.6007142857142858,0.12024,-0.050514,False,False,False,False,False
22.42,-9.971,7.779,-9.971,-9.415,10.029,35.589,10.029,10.841,0.6924,0.2138,0.9862,0.6424,0.6924,-0.3862,1.0932,-0.3718,28.0887,11.3913,28.0887,28.0983,UNSTABLE,FR,SWING,0.6014285714285714,0.12024,-0.050561,False,False,False,False,False
22.43,-9.971,7.904,-9.971,-9.425,10.029,35.769,10.029,10.827,0.6924,0.2138,0.9845,0.645,0.6924,-0.3862,1.0932,-0.3721,28.0887,11.3842,28.0887,28.0981,UNSTABLE,FR,SWING,0.6021428571428571,0.12024,-0.050631,False,False,False,False,False
22.44,-9.971,8.029,-9.971,-9.435,10.029,35.949,10.029,10.813,0.6924,0.2138,0.9829,0.6476,0.6924,-0.3862,1.0931,-0.3724,28.0887,11.377,28.0887,28.098,UNSTABLE,FR,SWING,0.6028571428571429,0.12021,-0.050736,False,False,False,False,False
22.45,-9.971,8.154,-9.971,-9.444,10.029,36.129,10.029,10.799,0.6924,0.2138,0.9813,0.6502,0.6924,-0.3862,1.0931,-0.3725,28.0887,11.3697,28.0887,28.0978,UNSTABLE,FR,SWING,0.6035714285714285,0.12021,-0.050759,False,False,False,False,False
22.46,-9.971,8.279,-9.971,-9.453,10.029,36.309,10.029,10.786,0.6924,0.2138,0.9797,0.6528,0.6924,-0.3862,1.0931,-0.3728,28.0887,11.3624,28.0887,28.0977,UNSTABLE,FR,SWING,0.6042857142857143,0.12021,-0.050829,False,False,False,False,False
22.47,-9.971,8.404,-9.971,-9.462,10.029,36.489,10.029,10.773,0.6924,0.2138,0.978,0.6554,0.6924,-0.3862,1.0931,-0.373,28.0887,11.3549,28.0887,28.0975,UNSTABLE,FR,SWING,0.605,0.12021,-0.050875,False,False,False,False,False
22.48,-9.971,8.529,-9.971,-9.471,10.029,36.669,10.029,10.76,0.6924,0.2138,0.9764,0.658,0.6924,-0.3862,1.0931,-0.3733,28.0887,11.3475,28.0887,28.0974,UNSTABLE,FR,SWING,0.6057142857142858,0.12021,-0.050945,False,False,False,False,False
22.49,-9.971,8.654,-9.971,-9.48,10.029,36.849,10.029,10.747,0.6924,0.2138,0.9746,0.6605,0.6924,-0.3862,1.0931,-0.3736,28.0887,11.3399,28.0887,28.0972,UNSTABLE,FR,SWING,0.6064285714285714,0.12021,-0.051015,False,False,False,False,False
22.5,-9.971,8.779,-9.971,-9.489,10.029,37.029,10.029,10.735,0.6924,0.2138,0.9729,0.6631,0.6924,-0.3862,1.0931,-0.3737,28.0887,11.3323,28.0887,28.0971,UNSTABLE,FR,SWING,0.6071428571428571,0.12021,-0.051038,False,False,False,False,False
22.51,-9.971,8.904,-9.971,-9.498,10.029,37.209,10.029,10.723,0.6924,0.2138,0.9713,0.6657,0.6924,-0.3862,1.093,-0.3739,28.0887,11.3246,28.0887,28.0969,UNSTABLE,FR,SWING,0.6078571428571429,0.12018,-0.051119,False,False,False,False,False
22.52,-9.971,9.029,-9.971,-9.506,10.029,37.389,10.029,10.711,0.6924,0.2138,0.9696,0.6683,0.6924,-0.3862,1.093,-0.3742,28.0887,11.3168,28.0887,28.0968,UNSTABLE,FR,SWING,0.6085714285714285,0.12018,-0.051189,False,False,False,False,False
22.53,-9.971,9.154,-9.971,-9.514,10.029,37.569,10.029,10.699,0.6924,0.2138,0.9678,0.6707,0.6924,-0.3862,1.093,-0.3743,28.0887,11.309,28.0887,28.0967,UNSTABLE,FR,SWING,0.6092857142857143,0.12018,-0.051212,False,False,False,False,False
22.54,-9.971,9.279,-9.971,-9.522,10.029,37.749,10.029,10.687,0.6924,0.2138,0.9662,0.6733,0.6924,-0.3862,1.093,-0.3746,28.0887,11.3012,28.0887,28.0966,UNSTABLE,FR,SWING,0.61,0.12018,-0.051282,False,False,False,False,False
22.55,-9.971,9.404,-9.971,-9.53,10.029,37.929,10.029,10.676,0.6924,0.2138,0.9644,0.6758,0.6924,-0.3862,1.093,-0.3748,28.0887,11.2933,28.0887,28.0963,UNSTABLE,FR,SWING,0.6107142857142858,0.12018,-0.051328,False,False,False,False,False
22.56,-9.971,9.529,-9.971,-9.538,10.029,38.109,10.029,10.665,0.6924,0.2138,0.9626,0.6784,0.6924,-0.3862,1.093,-0.375,28.0887,11.2853,28.0887,28.0962,UNSTABLE,FR,SWING,0.6114285714285714,0.12018,-0.051374,False,False,False,False,False
22.57,-9.971,9.654,-9.971,-9.546,10.029,38.289,10.029,10.654,0.6924,0.2138,0.9608,0.6808,0.6924,-0.3862,1.093,-0.3752,28.0887,11.2773,28.0887,28.0961,UNSTABLE,FR,SWING,0.6121428571428571,0.12018,-0.051421,False,False,False,False,False
22.58,-9.971,9.779,-9.971,-9.554,10.029,38.469,10.029,10.643,0.6924,0.2138,0.9591,0.6833,0.6924,-0.3862,1.093,-0.3754,28.0887,11.2692,28.0887,28.096,UNSTABLE,FR,SWING,0.6128571428571429,0.12018,-0.051467,False,False,False,False,False
22.59,-9.971,9.904,-9.971,-9.561,10.029,38.649,10.029,10.632,0.6924,0.2138,0.9573,0.6858,0.6924,-0.3862,1.093,-0.3755,28.0887,11.261,28.0887,28.0959,UNSTABLE,FR,SWING,0.6135714285714285,0.12018,-0.05149,False,False,False,False,False
22.6,-9.971,10.029,-9.971,-9.568,10.029,38.829,10.029,10.621,0.6924,0.2138,0.9556,0.6883,0.6924,-0.3862,1.0929,-0.3757,28.0887,11.2527,28.0887,28.0958,UNSTABLE,FR,SWING,0.6142857142857143,0.12015,-0.051571,False,False,False,False,False
22.61,-9.971,10.154,-9.971,-9.575,10.029,39.009,10.029,10.611,0.6924,0.2138,0.9538,0.6907,0.6924,-0.3862,1.0929,-0.376,28.0887,11.2444,28.0887,28.0956,UNSTABLE,FR,SWING,0.615,0.12015,-0.05164,False,False,False,False,False
22.62,-9.971,10.279,-9.971,-9.582,10.029,39.189,10.029,10.601,0.6924,0.2138,0.9519,0.6932,0.6924,-0.3862,1.0929,-0.3761,28.0887,11.236,28.0887,28.0955,UNSTABLE,FR,SWING,0.6157142857142858,0.12015,-0.051663,False,False,False,False,False
22.63,-9.971,10.404,-9.971,-9.589,10.029,39.369,10.029,10.591,0.6924,0.2138,0.9501,0.6957,0.6924,-0.3862,1.0929,-0.3763,28.0887,11.2276,28.0887,28.0954,UNSTABLE,FR,SWING,0.6164285714285714,0.12015,-0.051709,False,False,False,False,False
22.64,-9.971,10.529,-9.971,-9.596,10.029,39.549,10.029,10.581,0.6924,0.2138,0.9483,0.6982,0.6924,-0.3862,1.0929,-0.3764,28.0887,11.2191,28.0887,28.0953,UNSTABLE,FR,SWING,0.6171428571428571,0.12015,-0.051733,False,False,False,False,False
22.65,-9.971,10.654,-9.971,-9.603,10.029,39.729,10.029,10.571,0.6924,0.2138,0.9465,0.7005,0.6924,-0.3862,1.0929,-0.3766,28.0887,11.2106,28.0887,28.0951,UNSTABLE,FR,SWING,0.6178571428571429,0.12015,-0.051779,False,False,False,False,False
22.66,-9.971,10.779,-9.971,-9.61,10.029,39.909,10.029,10.561,0.6924,0.2138,0.9446,0.703,0.6924,-0.3862,1.0929,-0.3769,28.0887,11.202,28.0887,28.095,UNSTABLE,FR,SWING,0.6185714285714285,0.12015,-0.051848,False,False,False,False,False
22.67,-9.971,10.904,-9.971,-9.617,10.029,40.089,10.029,10.552,0.6924,0.2138,0.9428,0.7054,0.6924,-0.3862,1.0929,-0.377,28.0887,11.1933,28.0887,28.0949,UNSTABLE,FR,SWING,0.6192857142857143,0.12015,-0.051871,False,False,False,False,False
22.68,-9.971,11.029,-9.971,-9.623,10.029,40.269,10.029,10.543,0.6924,0.2138,0.9409,0.7079,0.6924,-0.3862,1.0929,-0.3772,28.0887,11.1845,28.0887,28.0949,UNSTABLE,FR,SWING,0.62,0.12015,-0.051917,False,False,False,False,False
22.69,-9.971,11.154,-9.971,-9.629,10.029,40.449,10.029,10.534,0.6924,0.2138,0.939,0.7102,0.6924,-0.3862,1.093,-0.3773,28.0887,11.1758,28.0887,28.0947,UNSTABLE,FR,SWING,0.6207142857142857,0.12018,-0.051906,False,False,False,False,False
22.7,-9.971,11.279,-9.971,-9.635,10.029,40.629,10.029,10.525,0.6924,0.2138,0.9371,0.7126,0.6924,-0.3862,1.0929,-0.3775,28.0887,11.1669,28.0887,28.0946,UNSTABLE,FR,SWING,0.6214285714285714,0.12015,-0.051986,False,False,False,False,False
22.71,-9.971,11.404,-9.971,-9.641,10.029,40.809,10.029,10.516,0.6924,0.2138,0.9352,0.715,0.6924,-0.3862,1.0929,-0.3776,28.0887,11.1579,28.0887,28.0946,UNSTABLE,FR,SWING,0.6221428571428571,0.12015,-0.052009,False,False,False,False,False
22.72,-9.971,11.529,-9.971,-9.647,10.029,40.989,10.029,10.507,0.6924,0.2138,0.9333,0.7173,0.6924,-0.3862,1.0929,-0.3778,28.0887,11.149,28.0887,28.0944,UNSTABLE,FR,SWING,0.6228571428571429,0.12015,-0.052055,False,False,False,False,False
22.73,-9.971,11.654,-9.971,-9.653,10.029,41.169,10.029,10.499,0.6924,0.2138,0.9314,0.7197,0.6924,-0.3862,1.0929,-0.3779,28.0887,11.1399,28.0887,28.0943,UNSTABLE,FR,SWING,0.6235714285714286,0.12015,-0.052078,False,False,False,False,False
22.74,-9.971,11.779,-9.971,-9.659,10.029,41.349,10.029,10.491,0.6924,0.2138,0.9295,0.7221,0.6924,-0.3862,1.0929,-0.3781,28.0887,11.1307,28.0887,28.0942,UNSTABLE,FR,SWING,0.6242857142857143,0.12015,-0.052124,False,False,False,False,False
22.75,-9.971,11.904,-9.971,-9.665,10.029,41.529,10.029,10.483,0.6924,0.2138,0.9275,0.7244,0.6924,-0.3862,1.0929,-0.3782,28.0887,11.1217,28.0887,28.0941,UNSTABLE,FR,SWING,0.625,0.12015,-0.052147,False,False,False,False,False
22.76,-9.971,12.029,-9.971,-9.671,10.029,41.709,10.029,10.475,0.6924,0.2138,0.9256,0.7267,0.6924,-0.3862,1.0929,-0.3784,28.0887,11.1123,28.0887,28.094,UNSTABLE,FR,SWING,0.6257142857142857,0.12015,-0.052193,False,False,False,False,False
22.77,-9.971,12.154,-9.971,-9.676,10.029,41.889,10.029,10.467,0.6924,0.2138,0.9237,0.7291,0.6924,-0.3862,1.0929,-0.3785,28.0887,11.1031,28.0887,28.0939,UNSTABLE,FR,SWING,0.6264285714285714,0.12015,-0.052216,False,False,False,False,False
22.78,-9.971,12.279,-9.971,-9.681,10.029,42.069,10.029,10.459,0.6924,0.2138,0.9217,0.7313,0.6924,-0.3862,1.0929,-0.3787,28.0887,11.0937,28.0887,28.0938,UNSTABLE,FR,SWING,0.6271428571428571,0.12015,-0.052262,False,False,False,False,False
22.79,-9.971,12.404,-9.971,-9.686,10.029,42.249,10.029,10.451,0.6924,0.2138,0.9197,0.7337,0.6924,-0.3862,1.0929,-0.3788,28.0887,11.0843,28.0887,28.0937,UNSTABLE,FR,SWING,0.6278571428571429,0.12015,-0.052285,False,False,False,False,False
22.8,-9.971,12.529,-9.971,-9.691,10.029,42.429,10.029,10.443,0.6924,0.2138,0.9178,0.736,0.6924,-0.3862,1.0929,-0.379,28.0887,11.0748,28.0887,28.0937,UNSTABLE,FR,SWING,0.6285714285714286,0.12015,-0.052331,False,False,False,False,False
22.81,-9.971,12.654,-9.971,-9.696,10.029,42.609,10.029,10.436,0.6924,0.2138,0.9158,0.7382,0.6924,-0.3862,1.0929,-0.379,28.0887,11.0652,28.0887,28.0936,UNSTABLE,FR,SWING,0.6292857142857143,0.12015,-0.052331,False,False,False,False,False
22.82,-9.971,12.779,-9.971,-9.701,10.029,42.789,10.029,10.429,0.6924,0.2138,0.9138,0.7405,0.6924,-0.3862,1.0929,-0.3792,28.0887,11.0556,28.0887,28.0935,UNSTABLE,FR,SWING,0.63,0.12015,-0.052377,False,False,False,False,False
22.83,-9.971,12.904,-9.971,-9.706,10.029,42.969,10.029,10.422,0.6924,0.2138,0.9118,0.7428,0.6924,-0.3862,1.0928,-0.3793,28.0887,11.046,28.0887,28.0934,UNSTABLE,FR,SWING,0.6307142857142857,0.12012,-0.052434,False,False,False,False,False
22.84,-9.971,13.029,-9.971,-9.711,10.029,43.149,10.029,10.415,0.6924,0.2138,0.9097,0.745,0.6924,-0.3862,1.0928,-0.3794,28.0887,11.0362,28.0887,28.0933,UNSTABLE,FR,SWING,0.6314285714285715,0.12012,-0.052457,False,False,False,False,False
22.85,-9.971,13.154,-9.971,-9.716,10.029,43.329,10.029,10.408,0.6924,0.2138,0.9078,0.7473,0.6924,-0.3862,1.0928,-0.3796,28.0887,11.0265,28.0887,28.0933,UNSTABLE,FR,SWING,0.6321428571428571,0.12012,-0.052503,False,False,False,False,False
22.86,-9.971,13.279,-9.971,-9.721,10.029,43.509,10.029,10.401,0.6924,0.2138,0.9057,0.7495,0.6924,-0.3862,1.0928,-0.3797,28.0887,11.0166,28.0887,28.0931,UNSTABLE,FR,SWING,0.6328571428571429,0.12012,-0.052526,False,False,False,False,False
22.87,-9.971,13.404,-9.971,-9.726,10.029,43.689,10.029,10.394,0.6924,0.2138,0.9037,0.7517,0.6924,-0.3862,1.0928,-0.3798,28.0887,11.0067,28.0887,28.0931,UNSTABLE,FR,SWING,0.6335714285714286,0.12012,-0.052549,False,False,False,False,False
22.88,-9.971,13.529,-9.971,-9.731,10.029,43.869,10.029,10.387,0.6924,0.2138,0.9016,0.754,0.6924,-0.3862,1.0928,-0.3799,28.0887,10.9966,28.0887,28.0929,UNSTABLE,FR,SWING,0.6342857142857142,0.12012,-0.052572,False,False,False,False,False
22.89,-9.971,13.654,-9.971,-9.735,10.029,44.049,10.029,10.381,0.6924,0.2138,0.8996,0.7561,0.6924,-0.3862,1.0928,-0.38,28.0887,10.9866,28.0887,28.0929,UNSTABLE,FR,SWING,0.635,0.12012,-0.052595,False,False,False,False,False
22.9,-9.971,13.779,-9.971,-9.739,10.029,44.229,10.029,10.375,0.6924,0.2138,0.8975,0.7583,0.6924,-0.3862,1.0928,-0.3802,28.0887,10.9766,28.0887,28.0928,UNSTABLE,FR,SWING,0.6357142857142857,0.12012,-0.05264,False,False,False,False,False
22.91,-9.971,13.904,-9.971,-9.743,10.029,44.409,10.029,10.369,0.6924,0.2138,0.8954,0.7605,0.6924,-0.3862,1.0928,-0.3802,28.0887,10.9664,28.0887,28.0928,UNSTABLE,FR,SWING,0.6364285714285715,0.12012,-0.05264,False,False,False,False,False
22.92,-9.971,14.029,-9.971,-9.747,10.029,44.589,10.029,10.363,0.6924,0.2138,0.8934,0.7627,0.6924,-0.3862,1.0928,-0.3803,28.0887,10.9562,28.0887,28.0927,UNSTABLE,FR,SWING,0.6371428571428571,0.12012,-0.052663,False,False,False,False,False
22.93,-9.971,14.154,-9.971,-9.751,10.029,44.769,10.029,10.357,0.6924,0.2138,0.8913,0.7649,0.6924,-0.3862,1.0928,-0.3805,28.0887,10.9459,28.0887,28.0926,UNSTABLE,FR,SWING,0.6378571428571429,0.12012,-0.052709,False,False,False,False,False
22.94,-9.971,14.279,-9.971,-9.755,10.029,44.949,10.029,10.351,0.6924,0.2138,0.8892,0.767,0.6924,-0.3862,1.0928,-0.3805,28.0887,10.9356,28.0887,28.0926,UNSTABLE,FR,SWING,0.6385714285714286,0.12012,-0.052709,False,False,False,False,False
22.95,-9.971,14.404,-9.971,-9.759,10.029,45.129,10.029,10.345,0.6924,0.2138,0.8871,0.7692,0.6924,-0.3862,1.0928,-0.3807,28.0887,10.9252,28.0887,28.0924,UNSTABLE,FR,SWING,0.6392857142857142,0.12012,-0.052755,False,False,False,False,False
22.96,-9.971,14.529,-9.971,-9.763,10.029,45.309,10.029,10.339,0.6924,0.2138,0.885,0.7712,0.6924,-0.3862,1.0928,-0.3808,28.0887,10.9147,28.0887,28.0924,UNSTABLE,FR,SWING,0.64,0.12012,-0.052778,False,False,False,False,False
22.97,-9.971,14.654,-9.971,-9.767,10.029,45.489,10.029,10.333,0.6924,0.2138,0.8828,0.7734,0.6924,-0.3862,1.0928,-0.3808,28.0887,10.9041,28.0887,28.0923,UNSTABLE,FR,SWING,0.6407142857142857,0.12012,-0.052778,False,False,False,False,False
22.98,-9.971,14.779,-9.971,-9.771,10.029,45.669,10.029,10.327,0.6924,0.2138,0.8808,0.7755,0.6924,-0.3862,1.0927,-0.381,28.0887,10.8936,28.0887,28.0923,UNSTABLE,FR,SWING,0.6414285714285715,0.12009,-0.052857,False,False,False,False,False
22.99,-9.971,14.904,-9.971,-9.775,10.029,45.849,10.029,10.322,0.6924,0.2138,0.8786,0.7776,0.6924,-0.3862,1.0927,-0.3811,28.0887,10.883,28.0887,28.0922,UNSTABLE,FR,SWING,0.6421428571428571,0.12009,-0.05288,False,False,False,False,False
23.0,-9.971,15.029,-9.971,-9.779,10.029,46.029,10.029,10.317,0.6924,0.2138,0.8765,0.7797,0.6924,-0.3862,1.0927,-0.3811,28.0887,27.2222,28.0887,28.0921,STABLE,FR,STANCE,0.6428571428571429,0.288115,0.119662,False,False,False,False,False
23.01,-9.971,14.904,-9.971,-9.783,10.029,45.849,10.029,10.312,0.6924,0.2138,0.8786,0.7776,0.6924,-0.3862,1.0927,-0.3813,28.0887,27.233,28.0887,28.0921,STABLE,FR,STANCE,0.6435714285714286,0.288338,0.120223,False,False,False,False,False
23.02,-9.971,14.779,-9.971,-9.787,10.029,45.669,10.029,10.307,0.6924,0.2138,0.8808,0.7755,0.6924,-0.3862,1.0927,-0.3814,28.0887,27.2436,28.0887,28.0919,STABLE,FR,STANCE,0.6442857142857142,0.288582,0.120832,False,False,False,False,False
23.03,-9.971,14.654,-9.971,-9.791,10.029,45.489,10.029,10.302,0.6924,0.2138,0.8828,0.7734,0.6924,-0.3862,1.0927,-0.3814,28.0887,27.2541,28.0887,28.0918,STABLE,FR,STANCE,0.645,0.288757,0.121387,False,False,False,False,False
23.04,-9.971,14.529,-9.971,-9.794,10.029,45.309,10.029,10.297,0.6924,0.2138,0.885,0.7712,0.6924,-0.3862,1.0927,-0.3816,28.0887,27.2647,28.0887,28.0919,STABLE,FR,STANCE,0.6457142857142857,0.288991,0.121983,False,False,False,False,False
23.05,-9.971,14.404,-9.971,-9.797,10.029,45.129,10.029,10.292,0.6924,0.2138,0.8871,0.7692,0.6924,-0.3862,1.0927,-0.3816,28.0887,27.2752,28.0887,28.0918,STABLE,FR,STANCE,0.6464285714285715,0.289216,0.122583,False,False,False,False,False
23.06,-9.971,14.279,-9.971,-9.8,10.029,44.949,10.029,10.287,0.6924,0.2138,0.8892,0.767,0.6924,-0.3862,1.0927,-0.3817,28.0887,27.2856,28.0887,28.0918,STABLE,FR,STANCE,0.6471428571428571,0.28941,0.123162,False,False,False,False,False
23.07,-9.971,14.154,-9.971,-9.803,10.029,44.769,10.029,10.282,0.6924,0.2138,0.8913,0.7649,0.6924,-0.3862,1.0927,-0.3818,28.0887,27.2959,28.0887,28.0917,STABLE,FR,STANCE,0.6478571428571429,0.289625,0.123749,False,False,False,False,False
23.08,-9.971,14.029,-9.971,-9.806,10.029,44.589,10.029,10.277,0.6924,0.2138,0.8934,0.7627,0.6924,-0.3862,1.0927,-0.3819,28.0887,27.3062,28.0887,28.0916,STABLE,FR,STANCE,0.6485714285714286,0.28982,0.124332,False,False,False,False,False
23.09,-9.971,13.904,-9.971,-9.809,10.029,44.409,10.029,10.272,0.6924,0.2138,0.8954,0.7605,0.6924,-0.3862,1.0927,-0.382,28.0887,27.3164,28.0887,28.0916,STABLE,FR,STANCE,0.6492857142857142,0.289986,0.124883,False,False,False,False,False
23.1,-9.971,13.779,-9.971,-9.812,10.029,44.229,10.029,10.267,0.6924,0.2138,0.8975,0.7583,0.6924,-0.3862,1.0927,-0.382,28.0887,27.3266,28.0887,28.0915,STABLE,FR,STANCE,0.65,0.290171,0.125483,False,False,False,False,False
23.11,-9.971,13.654,-9.971,-9.815,10.029,44.049,10.029,10.263,0.6924,0.2138,0.8996,0.7561,0.6924,-0.3862,1.0927,-0.3821,28.0887,27.3366,28.0887,28.0915,STABLE,FR,STANCE,0.6507142857142857,0.290367,0.126074,False,False,False,False,False
23.12,-9.971,13.529,-9.971,-9.818,10.029,43.869,10.029,10.259,0.6924,0.2138,0.9016,0.754,0.6924,-0.3862,1.0927,-0.3822,28.0887,27.3466,28.0887,28.0915,STABLE,FR,STANCE,0.6514285714285715,0.290553,0.126638,False,False,False,False,False
23.13,-9.971,13.404,-9.971,-9.821,10.029,43.689,10.029,10.255,0.6924,0.2138,0.9037,0.7517,0.6924,-0.3862,1.0927,-0.3823,28.0887,27.3567,28.0887,28.0914,STABLE,FR,STANCE,0.6521428571428571,0.290729,0.127228,False,False,False,False,False
23.14,-9.971,13.279,-9.971,-9.824,10.029,43.509,10.029,10.251,0.6924,0.2138,0.9057,0.7495,0.6924,-0.3862,1.0927,-0.3823,28.0887,27.3666,28.0887,28.0913,STABLE,FR,STANCE,0.6528571428571428,0.290884,0.127802,False,False,False,False,False
23.15,-9.971,13.154,-9.971,-9.827,10.029,43.329,10.029,10.247,0.6924,0.2138,0.9078,0.7473,0.6924,-0.3862,1.0927,-0.3824,28.0887,27.3765,28.0887,28.0912,STABLE,FR,STANCE,0.6535714285714286,0.291081,0.128403,False,False,False,False,False
23.16,-9.971,13.029,-9.971,-9.83,10.029,43.149,10.029,10.243,0.6924,0.2138,0.9097,0.745,0.6924,-0.3862,1.0927,-0.3825,28.0887,27.3862,28.0887,28.0912,STABLE,FR,STANCE,0.6542857142857142,0.291198,0.128931,False,False,False,False,False
23.17,-9.971,12.904,-9.971,-9.833,10.029,42.969,10.029,10.239,0.6924,0.2138,0.9118,0.7428,0.6924,-0.3862,1.0927,-0.3826,28.0887,27.396,28.0887,28.0911,STABLE,FR,STANCE,0.655,0.291394,0.129537,False,False,False,False,False
23.18,-9.971,12.779,-9.971,-9.836,10.029,42.789,10.029,10.235,0.6924,0.2138,0.9138,0.7405,0.6924,-0.3862,1.0927,-0.3826,28.0887,27.4056,28.0887,28.0911,STABLE,FR,STANCE,0.6557142857142857,0.29153,0.130115,False,False,False,False,False
23.19,-9.971,12.654,-9.971,-9.839,10.029,42.609,10.029,10.231,0.6924,0.2138,0.9158,0.7382,0.6924,-0.3862,1.0926,-0.3827,28.0887,27.4152,28.0887,28.0911,STABLE,FR,STANCE,0.6564285714285715,0.291621,0.130622,False,False,False,False,False
23.2,-9.971,12.529,-9.971,-9.842,10.029,42.429,10.029,10.227,0.6924,0.2138,0.9178,0.736,0.6924,-0.3862,1.0926,-0.3828,28.0887,27.4248,28.0887,28.091,STABLE,FR,STANCE,0.6571428571428571,0.291789,0.1312,False,False,False,False,False
