PHASE 6 - FAILURE CONDITIONS LOG
Stall | Overheating | Inconsistent Motion
=================================================================

FAILURE 1: STALL
Final angle      : 0.00 deg
Final temperature: 25.0 C
Performance left : 1.00
Stalled          : True
Overheated       : False
FAILURE EVENTS:
  {'time': 0.0, 'type': 'STALL', 'angle': 0.0, 'net_torque': -5.871649999999999}
    Time |    Angle |   Velocity |     Temp |   Perf
   8.020 |    0.000 |      0.000 |    49.96 |  0.547
   8.030 |    0.000 |      0.000 |    49.96 |  0.547
   8.040 |    0.000 |      0.000 |    49.96 |  0.547
   8.050 |    0.000 |      0.000 |    49.96 |  0.547
   8.060 |    0.000 |      0.000 |    49.96 |  0.547
   8.070 |    0.000 |      0.000 |    49.96 |  0.547
   8.080 |    0.000 |      0.000 |    49.96 |  0.547
   8.090 |    0.000 |      0.000 |    49.96 |  0.547
   8.100 |    0.000 |      0.000 |    49.96 |  0.547
   8.110 |    0.000 |      0.000 |    49.96 |  0.547
   8.120 |    0.000 |      0.000 |    49.96 |  0.547
   8.130 |    0.000 |      0.000 |    49.96 |  0.547
   8.140 |    0.000 |      0.000 |    49.96 |  0.547
   8.150 |    0.000 |      0.000 |    49.96 |  0.547
   8.160 |    0.000 |      0.000 |    49.96 |  0.547
   8.170 |    0.000 |      0.000 |    49.96 |  0.547
   8.180 |    0.000 |      0.000 |    49.96 |  0.547
   8.190 |    0.000 |      0.000 |    49.96 |  0.547
   8.200 |    0.000 |      0.000 |    49.96 |  0.547
   8.210 |    0.000 |      0.000 |    49.96 |  0.547
   8.220 |    0.000 |      0.000 |    49.96 |  0.547
   8.230 |    0.000 |      0.000 |    49.96 |  0.547
   8.240 |    0.000 |      0.000 |    49.96 |  0.547
   8.250 |    0.000 |      0.000 |    49.96 |  0.547
   8.260 |    0.000 |      0.000 |    49.96 |  0.547
   8.270 |    0.000 |      0.000 |    49.96 |  0.547
   8.280 |    0.000 |      0.000 |    49.96 |  0.547
   8.290 |    0.000 |      0.000 |    49.96 |  0.547
   8.300 |    0.000 |      0.000 |    49.96 |  0.547
   8.310 |    0.000 |      0.000 |    49.96 |  0.547
   8.320 |    0.000 |      0.000 |    49.96 |  0.547
   8.330 |    0.000 |      0.000 |    49.96 |  0.547
   8.340 |    0.000 |      0.000 |    49.96 |  0.547
   8.350 |    0.000 |      0.000 |    49.96 |  0.547
   8.360 |    0.000 |      0.000 |    49.96 |  0.547
   8.370 |    0.000 |      0.000 |    49.96 |  0.547
   8.380 |    0.000 |      0.000 |    49.96 |  0.547
   8.390 |    0.000 |      0.000 |    49.96 |  0.547
   8.400 |    0.000 |      0.000 |    49.96 |  0.547
   8.410 |    0.000 |      0.000 |    49.96 |  0.547
   8.420 |    0.000 |      0.000 |    49.96 |  0.547
   8.430 |    0.000 |      0.000 |    49.96 |  0.547
   8.440 |    0.000 |      0.000 |    49.96 |  0.547
   8.450 |    0.000 |      0.000 |    49.96 |  0.547
   8.460 |    0.000 |      0.000 |    49.97 |  0.547
   8.470 |    0.000 |      0.000 |    49.97 |  0.547
   8.480 |    0.000 |      0.000 |    49.97 |  0.547
   8.490 |    0.000 |      0.000 |    49.97 |  0.547
   8.500 |    0.000 |      0.000 |    49.97 |  0.547
   8.510 |    0.000 |      0.000 |    49.97 |  0.547
   8.520 |    0.000 |      0.000 |    49.97 |  0.547
   8.530 |    0.000 |      0.000 |    49.97 |  0.547
   8.540 |    0.000 |      0.000 |    49.97 |  0.547
   8.550 |    0.000 |      0.000 |    49.97 |  0.547
   8.560 |    0.000 |      0.000 |    49.97 |  0.547
   8.570 |    0.000 |      0.000 |    49.97 |  0.547
   8.580 |    0.000 |      0.000 |    49.97 |  0.547
   8.590 |    0.000 |      0.000 |    49.97 |  0.547
   8.600 |    0.000 |      0.000 |    49.97 |  0.547
   8.610 |    0.000 |      0.000 |    49.97 |  0.547
   8.620 |    0.000 |      0.000 |    49.97 |  0.547
   8.630 |    0.000 |      0.000 |    49.97 |  0.547
   8.640 |    0.000 |      0.000 |    49.97 |  0.547
   8.650 |    0.000 |      0.000 |    49.97 |  0.547
   8.660 |    0.000 |      0.000 |    49.97 |  0.547
   8.670 |    0.000 |      0.000 |    49.97 |  0.547
   8.680 |    0.000 |      0.000 |    49.97 |  0.547
   8.690 |    0.000 |      0.000 |    49.97 |  0.547
   8.700 |    0.000 |      0.000 |    49.97 |  0.547
   8.710 |    0.000 |      0.000 |    49.97 |  0.547
   8.720 |    0.000 |      0.000 |    49.97 |  0.547
   8.730 |    0.000 |      0.000 |    49.97 |  0.547
   8.740 |    0.000 |      0.000 |    49.97 |  0.547
   8.750 |    0.000 |      0.000 |    49.97 |  0.547
   8.760 |    0.000 |      0.000 |    49.97 |  0.547
   8.770 |    0.000 |      0.000 |    49.97 |  0.547
   8.780 |    0.000 |      0.000 |    49.97 |  0.547
   8.790 |    0.000 |      0.000 |    49.97 |  0.547
   8.800 |    0.000 |      0.000 |    49.97 |  0.547
   8.810 |    0.000 |      0.000 |    49.97 |  0.547
   8.820 |    0.000 |      0.000 |    49.97 |  0.547
   8.830 |    0.000 |      0.000 |    49.97 |  0.547
   8.840 |    0.000 |      0.000 |    49.97 |  0.547
   8.850 |    0.000 |      0.000 |    49.97 |  0.547
   8.860 |    0.000 |      0.000 |    49.97 |  0.547
   8.870 |    0.000 |      0.000 |    49.97 |  0.547
   8.880 |    0.000 |      0.000 |    49.97 |  0.547
   8.890 |    0.000 |      0.000 |    49.97 |  0.547
   8.900 |    0.000 |      0.000 |    49.97 |  0.547
   8.910 |    0.000 |      0.000 |    49.97 |  0.547
   8.920 |    0.000 |      0.000 |    49.97 |  0.547
   8.930 |    0.000 |      0.000 |    49.97 |  0.547
   8.940 |    0.000 |      0.000 |    49.97 |  0.547
   8.950 |    0.000 |      0.000 |    49.97 |  0.547
   8.960 |    0.000 |      0.000 |    49.97 |  0.547
   8.970 |    0.000 |      0.000 |    49.97 |  0.547
   8.980 |    0.000 |      0.000 |    49.97 |  0.547
   8.990 |    0.000 |      0.000 |    49.97 |  0.547
   9.000 |    0.000 |      0.000 |    49.97 |  0.547
   9.010 |    0.000 |      0.000 |    49.97 |  0.547
   9.020 |    0.000 |      0.000 |    49.97 |  0.547
   9.030 |    0.000 |      0.000 |    49.97 |  0.547
   9.040 |    0.000 |      0.000 |    49.97 |  0.547
   9.050 |    0.000 |      0.000 |    49.97 |  0.547
   9.060 |    0.000 |      0.000 |    49.97 |  0.547
   9.070 |    0.000 |      0.000 |    49.97 |  0.547
   9.080 |    0.000 |      0.000 |    49.97 |  0.547
   9.090 |    0.000 |      0.000 |    49.97 |  0.547
   9.100 |    0.000 |      0.000 |    49.97 |  0.547
   9.110 |    0.000 |      0.000 |    49.97 |  0.547
   9.120 |    0.000 |      0.000 |    49.97 |  0.547
   9.130 |    0.000 |      0.000 |    49.97 |  0.547
   9.140 |    0.000 |      0.000 |    49.97 |  0.547
   9.150 |    0.000 |      0.000 |    49.97 |  0.547
   9.160 |    0.000 |      0.000 |    49.97 |  0.547
   9.170 |    0.000 |      0.000 |    49.97 |  0.547
   9.180 |    0.000 |      0.000 |    49.97 |  0.547
   9.190 |    0.000 |      0.000 |    49.97 |  0.547
   9.200 |    0.000 |      0.000 |    49.97 |  0.547
   9.210 |    0.000 |      0.000 |    49.97 |  0.547
   9.220 |    0.000 |      0.000 |    49.97 |  0.547
   9.230 |    0.000 |      0.000 |    49.97 |  0.547
   9.240 |    0.000 |      0.000 |    49.97 |  0.547
   9.250 |    0.000 |      0.000 |    49.97 |  0.547
   9.260 |    0.000 |      0.000 |    49.97 |  0.547
   9.270 |    0.000 |      0.000 |    49.97 |  0.547
   9.280 |    0.000 |      0.000 |    49.97 |  0.547
   9.290 |    0.000 |      0.000 |    49.97 |  0.547
   9.300 |    0.000 |      0.000 |    49.97 |  0.547
   9.310 |    0.000 |      0.000 |    49.97 |  0.547
   9.320 |    0.000 |      0.000 |    49.97 |  0.547
   9.330 |    0.000 |      0.000 |    49.97 |  0.547
   9.340 |    0.000 |      0.000 |    49.97 |  0.547
   9.350 |    0.000 |      0.000 |    49.97 |  0.547
   9.360 |    0.000 |      0.000 |    49.97 |  0.547
   9.370 |    0.000 |      0.000 |    49.97 |  0.547
   9.380 |    0.000 |      0.000 |    49.97 |  0.547
   9.390 |    0.000 |      0.000 |    49.97 |  0.547
   9.400 |    0.000 |      0.000 |    49.97 |  0.547
   9.410 |    0.000 |      0.000 |    49.97 |  0.547
   9.420 |    0.000 |      0.000 |    49.97 |  0.547
   9.430 |    0.000 |      0.000 |    49.97 |  0.547
   9.440 |    0.000 |      0.000 |    49.97 |  0.547
   9.450 |    0.000 |      0.000 |    49.97 |  0.547
   9.460 |    0.000 |      0.000 |    49.97 |  0.547
   9.470 |    0.000 |      0.000 |    49.97 |  0.547
   9.480 |    0.000 |      0.000 |    49.97 |  0.547
   9.490 |    0.000 |      0.000 |    49.97 |  0.547
   9.500 |    0.000 |      0.000 |    49.97 |  0.547
   9.510 |    0.000 |      0.000 |    49.97 |  0.547
   9.520 |    0.000 |      0.000 |    49.97 |  0.547
   9.530 |    0.000 |      0.000 |    49.97 |  0.547
   9.540 |    0.000 |      0.000 |    49.97 |  0.547
   9.550 |    0.000 |      0.000 |    49.97 |  0.547
   9.560 |    0.000 |      0.000 |    49.97 |  0.547
   9.570 |    0.000 |      0.000 |    49.97 |  0.547
   9.580 |    0.000 |      0.000 |    49.97 |  0.547
   9.590 |    0.000 |      0.000 |    49.97 |  0.547
   9.600 |    0.000 |      0.000 |    49.97 |  0.547
   9.610 |    0.000 |      0.000 |    49.97 |  0.547
   9.620 |    0.000 |      0.000 |    49.97 |  0.547
   9.630 |    0.000 |      0.000 |    49.97 |  0.547
   9.640 |    0.000 |      0.000 |    49.97 |  0.547
   9.650 |    0.000 |      0.000 |    49.97 |  0.547
   9.660 |    0.000 |      0.000 |    49.97 |  0.547
   9.670 |    0.000 |      0.000 |    49.97 |  0.547
   9.680 |    0.000 |      0.000 |    49.97 |  0.547
   9.690 |    0.000 |      0.000 |    49.97 |  0.547
   9.700 |    0.000 |      0.000 |    49.97 |  0.547
   9.710 |    0.000 |      0.000 |    49.97 |  0.547
   9.720 |    0.000 |      0.000 |    49.97 |  0.547
   9.730 |    0.000 |      0.000 |    49.97 |  0.547
   9.740 |    0.000 |      0.000 |    49.97 |  0.547
   9.750 |    0.000 |      0.000 |    49.97 |  0.547
   9.760 |    0.000 |      0.000 |    49.97 |  0.547
   9.770 |    0.000 |      0.000 |    49.97 |  0.547
   9.780 |    0.000 |      0.000 |    49.97 |  0.547
   9.790 |    0.000 |      0.000 |    49.97 |  0.547
   9.800 |    0.000 |      0.000 |    49.97 |  0.547
   9.810 |    0.000 |      0.000 |    49.97 |  0.547
   9.820 |    0.000 |      0.000 |    49.97 |  0.547
   9.830 |    0.000 |      0.000 |    49.97 |  0.547
   9.840 |    0.000 |      0.000 |    49.97 |  0.547
   9.850 |    0.000 |      0.000 |    49.97 |  0.547
   9.860 |    0.000 |      0.000 |    49.97 |  0.547
   9.870 |    0.000 |      0.000 |    49.97 |  0.547
   9.880 |    0.000 |      0.000 |    49.97 |  0.547
   9.890 |    0.000 |      0.000 |    49.97 |  0.547
   9.900 |    0.000 |      0.000 |    49.97 |  0.547
   9.910 |    0.000 |      0.000 |    49.97 |  0.547
   9.920 |    0.000 |      0.000 |    49.97 |  0.547
   9.930 |    0.000 |      0.000 |    49.97 |  0.547
   9.940 |    0.000 |      0.000 |    49.97 |  0.547
   9.950 |    0.000 |      0.000 |    49.97 |  0.547
   9.960 |    0.000 |      0.000 |    49.97 |  0.547
   9.970 |    0.000 |      0.000 |    49.97 |  0.547
   9.980 |    0.000 |      0.000 |    49.97 |  0.547
   9.990 |    0.000 |      0.000 |    49.97 |  0.547
  10.000 |    0.000 |      0.000 |    49.97 |  0.547

