TASK 3 - PHASE 6: CONTROL INTERFACE TELEMETRY
Structured output for Rajaryan (Control) + Dhruv (Data)
===============================================================================================

   Time | Active |  Phase |    State | Progress |  FL_hip |  FR_hip |  RL_hip |  RR_hip |   Failures
 14.700 |     FL |  SWING | UNSTABLE |    0.050 |   -1.22 |   -9.97 |   -8.05 |   -9.97 |       none
 14.710 |     FL |  SWING | UNSTABLE |    0.051 |   -1.10 |   -9.97 |   -8.08 |   -9.97 |       none
 14.720 |     FL |  SWING | UNSTABLE |    0.051 |   -0.97 |   -9.97 |   -8.11 |   -9.97 |       none
 14.730 |     FL |  SWING | UNSTABLE |    0.052 |   -0.85 |   -9.97 |   -8.14 |   -9.97 |       none
 14.740 |     FL |  SWING | UNSTABLE |    0.053 |   -0.72 |   -9.97 |   -8.17 |   -9.97 |       none
 14.750 |     FL |  SWING | UNSTABLE |    0.054 |   -0.60 |   -9.97 |   -8.20 |   -9.97 |       none
 14.760 |     FL |  SWING | UNSTABLE |    0.054 |   -0.47 |   -9.97 |   -8.23 |   -9.97 |       none
 14.770 |     FL |  SWING | UNSTABLE |    0.055 |   -0.35 |   -9.97 |   -8.26 |   -9.97 |       none
 14.780 |     FL |  SWING | UNSTABLE |    0.056 |   -0.22 |   -9.97 |   -8.29 |   -9.97 |       none
 14.790 |     FL |  SWING | UNSTABLE |    0.056 |   -0.10 |   -9.97 |   -8.32 |   -9.97 |       none
 14.800 |     FL |  SWING | UNSTABLE |    0.057 |    0.03 |   -9.97 |   -8.35 |   -9.97 |       none
 14.810 |     FL |  SWING | UNSTABLE |    0.058 |    0.15 |   -9.97 |   -8.38 |   -9.97 |       none
 14.820 |     FL |  SWING | UNSTABLE |    0.059 |    0.28 |   -9.97 |   -8.40 |   -9.97 |       none
 14.830 |     FL |  SWING | UNSTABLE |    0.059 |    0.40 |   -9.97 |   -8.43 |   -9.97 |       none
 14.840 |     FL |  SWING | UNSTABLE |    0.060 |    0.53 |   -9.97 |   -8.46 |   -9.97 |       none
 14.850 |     FL |  SWING | UNSTABLE |    0.061 |    0.65 |   -9.97 |   -8.48 |   -9.97 |       none
 14.860 |     FL |  SWING | UNSTABLE |    0.061 |    0.78 |   -9.97 |   -8.51 |   -9.97 |       none
 14.870 |     FL |  SWING | UNSTABLE |    0.062 |    0.90 |   -9.97 |   -8.53 |   -9.97 |       none
 14.880 |     FL |  SWING | UNSTABLE |    0.063 |    1.03 |   -9.97 |   -8.56 |   -9.97 |       none
 14.890 |     FL |  SWING | UNSTABLE |    0.064 |    1.15 |   -9.97 |   -8.58 |   -9.97 |       none
 14.900 |     FL |  SWING | UNSTABLE |    0.064 |    1.28 |   -9.97 |   -8.60 |   -9.97 |       none
 14.910 |     FL |  SWING | UNSTABLE |    0.065 |    1.40 |   -9.97 |   -8.63 |   -9.97 |       none
 14.920 |     FL |  SWING | UNSTABLE |    0.066 |    1.53 |   -9.97 |   -8.65 |   -9.97 |       none
 14.930 |     FL |  SWING | UNSTABLE |    0.066 |    1.65 |   -9.97 |   -8.67 |   -9.97 |       none
 14.940 |     FL |  SWING | UNSTABLE |    0.067 |    1.78 |   -9.97 |   -8.70 |   -9.97 |       none
 14.950 |     FL |  SWING | UNSTABLE |    0.068 |    1.90 |   -9.97 |   -8.72 |   -9.97 |       none
 14.960 |     FL |  SWING | UNSTABLE |    0.069 |    2.03 |   -9.97 |   -8.74 |   -9.97 |       none
 14.970 |     FL |  SWING | UNSTABLE |    0.069 |    2.15 |   -9.97 |   -8.76 |   -9.97 |       none
 14.980 |     FL |  SWING | UNSTABLE |    0.070 |    2.28 |   -9.97 |   -8.78 |   -9.97 |       none
 14.990 |     FL |  SWING | UNSTABLE |    0.071 |    2.40 |   -9.97 |   -8.80 |   -9.97 |       none
 15.000 |     FL |  SWING | UNSTABLE |    0.071 |    2.53 |   -9.97 |   -8.82 |   -9.97 |       none
 15.010 |     FL |  SWING | UNSTABLE |    0.072 |    2.65 |   -9.97 |   -8.84 |   -9.97 |       none
 15.020 |     FL |  SWING | UNSTABLE |    0.073 |    2.78 |   -9.97 |   -8.86 |   -9.97 |       none
 15.030 |     FL |  SWING | UNSTABLE |    0.074 |    2.90 |   -9.97 |   -8.88 |   -9.97 |       none
 15.040 |     FL |  SWING | UNSTABLE |    0.074 |    3.03 |   -9.97 |   -8.90 |   -9.97 |       none
 15.050 |     FL |  SWING | UNSTABLE |    0.075 |    3.15 |   -9.97 |   -8.91 |   -9.97 |       none
 15.060 |     FL |  SWING | UNSTABLE |    0.076 |    3.28 |   -9.97 |   -8.93 |   -9.97 |       none
 15.070 |     FL |  SWING | UNSTABLE |    0.076 |    3.40 |   -9.97 |   -8.95 |   -9.97 |       none
 15.080 |     FL |  SWING | UNSTABLE |    0.077 |    3.53 |   -9.97 |   -8.97 |   -9.97 |       none
 15.090 |     FL |  SWING | UNSTABLE |    0.078 |    3.65 |   -9.97 |   -8.98 |   -9.97 |       none
 15.100 |     FL |  SWING | UNSTABLE |    0.079 |    3.78 |   -9.97 |   -9.00 |   -9.97 |       none
 15.110 |     FL |  SWING | UNSTABLE |    0.079 |    3.90 |   -9.97 |   -9.02 |   -9.97 |       none
 15.120 |     FL |  SWING | UNSTABLE |    0.080 |    4.03 |   -9.97 |   -9.04 |   -9.97 |       none
 15.130 |     FL |  SWING | UNSTABLE |    0.081 |    4.15 |   -9.97 |   -9.05 |   -9.97 |       none
 15.140 |     FL |  SWING | UNSTABLE |    0.081 |    4.28 |   -9.97 |   -9.07 |   -9.97 |       none
 15.150 |     FL |  SWING | UNSTABLE |    0.082 |    4.40 |   -9.97 |   -9.08 |   -9.97 |       none
 15.160 |     FL |  SWING | UNSTABLE |    0.083 |    4.53 |   -9.97 |   -9.10 |   -9.97 |       none
 15.170 |     FL |  SWING | UNSTABLE |    0.084 |    4.65 |   -9.97 |   -9.11 |   -9.97 |       none
 15.180 |     FL |  SWING | UNSTABLE |    0.084 |    4.78 |   -9.97 |   -9.13 |   -9.97 |       none
 15.190 |     FL |  SWING | UNSTABLE |    0.085 |    4.90 |   -9.97 |   -9.14 |   -9.97 |       none
 15.200 |     FL |  SWING | UNSTABLE |    0.086 |    5.03 |   -9.97 |   -9.16 |   -9.97 |       none
 15.210 |     FL |  SWING | UNSTABLE |    0.086 |    5.15 |   -9.97 |   -9.17 |   -9.97 |       none
 15.220 |     FL |  SWING | UNSTABLE |    0.087 |    5.28 |   -9.97 |   -9.19 |   -9.97 |       none
 15.230 |     FL |  SWING | UNSTABLE |    0.088 |    5.40 |   -9.97 |   -9.20 |   -9.97 |       none
 15.240 |     FL |  SWING | UNSTABLE |    0.089 |    5.53 |   -9.97 |   -9.21 |   -9.97 |       none
 15.250 |     FL |  SWING | UNSTABLE |    0.089 |    5.65 |   -9.97 |   -9.22 |   -9.97 |       none
 15.260 |     FL |  SWING | UNSTABLE |    0.090 |    5.78 |   -9.97 |   -9.24 |   -9.97 |       none
 15.270 |     FL |  SWING | UNSTABLE |    0.091 |    5.90 |   -9.97 |   -9.25 |   -9.97 |       none
 15.280 |     FL |  SWING | UNSTABLE |    0.091 |    6.03 |   -9.97 |   -9.26 |   -9.97 |       none
 15.290 |     FL |  SWING | UNSTABLE |    0.092 |    6.15 |   -9.97 |   -9.28 |   -9.97 |       none
 15.300 |     FL |  SWING | UNSTABLE |    0.093 |    6.28 |   -9.97 |   -9.29 |   -9.97 |       none
 15.310 |     FL |  SWING | UNSTABLE |    0.094 |    6.40 |   -9.97 |   -9.30 |   -9.97 |       none
 15.320 |     FL |  SWING | UNSTABLE |    0.094 |    6.53 |   -9.97 |   -9.31 |   -9.97 |       none
 15.330 |     FL |  SWING | UNSTABLE |    0.095 |    6.65 |   -9.97 |   -9.32 |   -9.97 |       none
 15.340 |     FL |  SWING | UNSTABLE |    0.096 |    6.78 |   -9.97 |   -9.33 |   -9.97 |       none
 15.350 |     FL |  SWING | UNSTABLE |    0.096 |    6.90 |   -9.97 |   -9.34 |   -9.97 |       none
 15.360 |     FL |  SWING | UNSTABLE |    0.097 |    7.03 |   -9.97 |   -9.36 |   -9.97 |       none
 15.370 |     FL |  SWING | UNSTABLE |    0.098 |    7.15 |   -9.97 |   -9.37 |   -9.97 |       none
 15.380 |     FL |  SWING | UNSTABLE |    0.099 |    7.28 |   -9.97 |   -9.38 |   -9.97 |       none
 15.390 |     FL |  SWING | UNSTABLE |    0.099 |    7.40 |   -9.97 |   -9.39 |   -9.97 |       none
 15.400 |     FL |  SWING | UNSTABLE |    0.100 |    7.53 |   -9.97 |   -9.40 |   -9.97 |       none
 15.410 |     FL |  SWING | UNSTABLE |    0.101 |    7.65 |   -9.97 |   -9.41 |   -9.97 |       none
 15.420 |     FL |  SWING | UNSTABLE |    0.101 |    7.78 |   -9.97 |   -9.42 |   -9.97 |       none
 15.430 |     FL |  SWING | UNSTABLE |    0.102 |    7.90 |   -9.97 |   -9.43 |   -9.97 |       none
 15.440 |     FL |  SWING | UNSTABLE |    0.103 |    8.03 |   -9.97 |   -9.44 |   -9.97 |       none
 15.450 |     FL |  SWING | UNSTABLE |    0.104 |    8.15 |   -9.97 |   -9.45 |   -9.97 |       none
 15.460 |     FL |  SWING | UNSTABLE |    0.104 |    8.28 |   -9.97 |   -9.46 |   -9.97 |       none
 15.470 |     FL |  SWING | UNSTABLE |    0.105 |    8.40 |   -9.97 |   -9.46 |   -9.97 |       none
 15.480 |     FL |  SWING | UNSTABLE |    0.106 |    8.53 |   -9.97 |   -9.47 |   -9.97 |       none
 15.490 |     FL |  SWING | UNSTABLE |    0.106 |    8.65 |   -9.97 |   -9.48 |   -9.97 |       none
 15.500 |     FL |  SWING | UNSTABLE |    0.107 |    8.78 |   -9.97 |   -9.49 |   -9.97 |       none
 15.510 |     FL |  SWING | UNSTABLE |    0.108 |    8.90 |   -9.97 |   -9.50 |   -9.97 |       none
 15.520 |     FL |  SWING | UNSTABLE |    0.109 |    9.03 |   -9.97 |   -9.51 |   -9.97 |       none
 15.530 |     FL |  SWING | UNSTABLE |    0.109 |    9.15 |   -9.97 |   -9.52 |   -9.97 |       none
 15.540 |     FL |  SWING | UNSTABLE |    0.110 |    9.28 |   -9.97 |   -9.52 |   -9.97 |       none
 15.550 |     FL |  SWING | UNSTABLE |    0.111 |    9.40 |   -9.97 |   -9.53 |   -9.97 |       none
 15.560 |     FL |  SWING | UNSTABLE |    0.111 |    9.53 |   -9.97 |   -9.54 |   -9.97 |       none
 15.570 |     FL |  SWING | UNSTABLE |    0.112 |    9.65 |   -9.97 |   -9.55 |   -9.97 |       none
 15.580 |     FL |  SWING | UNSTABLE |    0.113 |    9.78 |   -9.97 |   -9.55 |   -9.97 |       none
 15.590 |     FL |  SWING | UNSTABLE |    0.114 |    9.90 |   -9.97 |   -9.56 |   -9.97 |       none
 15.600 |     FL |  SWING | UNSTABLE |    0.114 |   10.03 |   -9.97 |   -9.57 |   -9.97 |       none
 15.610 |     FL |  SWING | UNSTABLE |    0.115 |   10.15 |   -9.97 |   -9.58 |   -9.97 |       none
 15.620 |     FL |  SWING | UNSTABLE |    0.116 |   10.28 |   -9.97 |   -9.58 |   -9.97 |       none
 15.630 |     FL |  SWING | UNSTABLE |    0.116 |   10.40 |   -9.97 |   -9.59 |   -9.97 |       none
 15.640 |     FL |  SWING | UNSTABLE |    0.117 |   10.53 |   -9.97 |   -9.60 |   -9.97 |       none
 15.650 |     FL |  SWING | UNSTABLE |    0.118 |   10.65 |   -9.97 |   -9.60 |   -9.97 |       none
 15.660 |     FL |  SWING | UNSTABLE |    0.119 |   10.78 |   -9.97 |   -9.61 |   -9.97 |       none
 15.670 |     FL |  SWING | UNSTABLE |    0.119 |   10.90 |   -9.97 |   -9.62 |   -9.97 |       none
 15.680 |     FL |  SWING | UNSTABLE |    0.120 |   11.03 |   -9.97 |   -9.62 |   -9.97 |       none
 15.690 |     FL |  SWING | UNSTABLE |    0.121 |   11.15 |   -9.97 |   -9.63 |   -9.97 |       none
 15.700 |     FL |  SWING | UNSTABLE |    0.121 |   11.28 |   -9.97 |   -9.63 |   -9.97 |       none
 15.710 |     FL |  SWING | UNSTABLE |    0.122 |   11.40 |   -9.97 |   -9.64 |   -9.97 |       none
 15.720 |     FL |  SWING | UNSTABLE |    0.123 |   11.53 |   -9.97 |   -9.65 |   -9.97 |       none
 15.730 |     FL |  SWING | UNSTABLE |    0.124 |   11.65 |   -9.97 |   -9.65 |   -9.97 |       none
 15.740 |     FL |  SWING | UNSTABLE |    0.124 |   11.78 |   -9.97 |   -9.66 |   -9.97 |       none
 15.750 |     FL |  SWING | UNSTABLE |    0.125 |   11.90 |   -9.97 |   -9.66 |   -9.97 |       none
 15.760 |     FL |  SWING | UNSTABLE |    0.126 |   12.03 |   -9.97 |   -9.67 |   -9.97 |       none
 15.770 |     FL |  SWING | UNSTABLE |    0.126 |   12.15 |   -9.97 |   -9.68 |   -9.97 |       none
 15.780 |     FL |  SWING | UNSTABLE |    0.127 |   12.28 |   -9.97 |   -9.68 |   -9.97 |       none
 15.790 |     FL |  SWING | UNSTABLE |    0.128 |   12.40 |   -9.97 |   -9.69 |   -9.97 |       none
 15.800 |     FL |  SWING | UNSTABLE |    0.129 |   12.53 |   -9.97 |   -9.69 |   -9.97 |       none
 15.810 |     FL |  SWING | UNSTABLE |    0.129 |   12.65 |   -9.97 |   -9.70 |   -9.97 |       none
 15.820 |     FL |  SWING | UNSTABLE |    0.130 |   12.78 |   -9.97 |   -9.70 |   -9.97 |       none
 15.830 |     FL |  SWING | UNSTABLE |    0.131 |   12.90 |   -9.97 |   -9.71 |   -9.97 |       none
 15.840 |     FL |  SWING | UNSTABLE |    0.131 |   13.03 |   -9.97 |   -9.71 |   -9.97 |       none
 15.850 |     FL |  SWING | UNSTABLE |    0.132 |   13.15 |   -9.97 |   -9.72 |   -9.97 |       none
 15.860 |     FL |  SWING | UNSTABLE |    0.133 |   13.28 |   -9.97 |   -9.72 |   -9.97 |       none
 15.870 |     FL |  SWING | UNSTABLE |    0.134 |   13.40 |   -9.97 |   -9.73 |   -9.97 |       none
 15.880 |     FL |  SWING | UNSTABLE |    0.134 |   13.53 |   -9.97 |   -9.73 |   -9.97 |       none
 15.890 |     FL |  SWING | UNSTABLE |    0.135 |   13.65 |   -9.97 |   -9.73 |   -9.97 |       none
 15.900 |     FL |  SWING | UNSTABLE |    0.136 |   13.78 |   -9.97 |   -9.74 |   -9.97 |       none
 15.910 |     FL |  SWING | UNSTABLE |    0.136 |   13.90 |   -9.97 |   -9.74 |   -9.97 |       none
 15.920 |     FL |  SWING | UNSTABLE |    0.137 |   14.03 |   -9.97 |   -9.75 |   -9.97 |       none
 15.930 |     FL |  SWING | UNSTABLE |    0.138 |   14.15 |   -9.97 |   -9.75 |   -9.97 |       none
 15.940 |     FL |  SWING | UNSTABLE |    0.139 |   14.28 |   -9.97 |   -9.76 |   -9.97 |       none
 15.950 |     FL |  SWING | UNSTABLE |    0.139 |   14.40 |   -9.97 |   -9.76 |   -9.97 |       none
 15.960 |     FL |  SWING | UNSTABLE |    0.140 |   14.53 |   -9.97 |   -9.76 |   -9.97 |       none
 15.970 |     FL |  SWING | UNSTABLE |    0.141 |   14.65 |   -9.97 |   -9.77 |   -9.97 |       none
 15.980 |     FL |  SWING | UNSTABLE |    0.141 |   14.78 |   -9.97 |   -9.77 |   -9.97 |       none
 15.990 |     FL |  SWING | UNSTABLE |    0.142 |   14.90 |   -9.97 |   -9.78 |   -9.97 |       none
 16.000 |     FL | STANCE |   STABLE |    0.143 |   15.03 |   -9.97 |   -9.78 |   -9.97 |       none
 16.010 |     FL | STANCE |   STABLE |    0.144 |   14.90 |   -9.97 |   -9.78 |   -9.97 |       none
 16.020 |     FL | STANCE |   STABLE |    0.144 |   14.78 |   -9.97 |   -9.79 |   -9.97 |       none
 16.030 |     FL | STANCE |   STABLE |    0.145 |   14.65 |   -9.97 |   -9.79 |   -9.97 |       none
 16.040 |     FL | STANCE |   STABLE |    0.146 |   14.53 |   -9.97 |   -9.79 |   -9.97 |       none
 16.050 |     FL | STANCE |   STABLE |    0.146 |   14.40 |   -9.97 |   -9.80 |   -9.97 |       none
 16.060 |     FL | STANCE |   STABLE |    0.147 |   14.28 |   -9.97 |   -9.80 |   -9.97 |       none
 16.070 |     FL | STANCE |   STABLE |    0.148 |   14.15 |   -9.97 |   -9.80 |   -9.97 |       none
 16.080 |     FL | STANCE |   STABLE |    0.149 |   14.03 |   -9.97 |   -9.81 |   -9.97 |       none
 16.090 |     FL | STANCE |   STABLE |    0.149 |   13.90 |   -9.97 |   -9.81 |   -9.97 |       none
 16.100 |     FL | STANCE |   STABLE |    0.150 |   13.78 |   -9.97 |   -9.81 |   -9.97 |       none
 16.110 |     FL | STANCE |   STABLE |    0.151 |   13.65 |   -9.97 |   -9.81 |   -9.97 |       none
 16.120 |     FL | STANCE |   STABLE |    0.151 |   13.53 |   -9.97 |   -9.82 |   -9.97 |       none
 16.130 |     FL | STANCE |   STABLE |    0.152 |   13.40 |   -9.97 |   -9.82 |   -9.97 |       none
 16.140 |     FL | STANCE |   STABLE |    0.153 |   13.28 |   -9.97 |   -9.82 |   -9.97 |       none
 16.150 |     FL | STANCE |   STABLE |    0.154 |   13.15 |   -9.97 |   -9.83 |   -9.97 |       none
 16.160 |     FL | STANCE |   STABLE |    0.154 |   13.03 |   -9.97 |   -9.83 |   -9.97 |       none
 16.170 |     FL | STANCE |   STABLE |    0.155 |   12.90 |   -9.97 |   -9.83 |   -9.97 |       none
 16.180 |     FL | STANCE |   STABLE |    0.156 |   12.78 |   -9.97 |   -9.84 |   -9.97 |       none
 16.190 |     FL | STANCE |   STABLE |    0.156 |   12.65 |   -9.97 |   -9.84 |   -9.97 |       none
 16.200 |     FL | STANCE |   STABLE |    0.157 |   12.53 |   -9.97 |   -9.84 |   -9.97 |       none
 16.210 |     FL | STANCE |   STABLE |    0.158 |   12.40 |   -9.97 |   -9.85 |   -9.97 |       none
 16.220 |     FL | STANCE |   STABLE |    0.159 |   12.28 |   -9.97 |   -9.85 |   -9.97 |       none
 16.230 |     FL | STANCE |   STABLE |    0.159 |   12.15 |   -9.97 |   -9.85 |   -9.97 |       none
 16.240 |     FL | STANCE |   STABLE |    0.160 |   12.03 |   -9.97 |   -9.85 |   -9.97 |       none
 16.250 |     FL | STANCE |   STABLE |    0.161 |   11.90 |   -9.97 |   -9.86 |   -9.97 |       none
 16.260 |     FL | STANCE |   STABLE |    0.161 |   11.78 |   -9.97 |   -9.86 |   -9.97 |       none
 16.270 |     FL | STANCE |   STABLE |    0.162 |   11.65 |   -9.97 |   -9.86 |   -9.97 |       none
 16.280 |     FL | STANCE |   STABLE |    0.163 |   11.53 |   -9.97 |   -9.86 |   -9.97 |       none
 16.290 |     FL | STANCE |   STABLE |    0.164 |   11.40 |   -9.97 |   -9.86 |   -9.97 |       none
 16.300 |     FL | STANCE |   STABLE |    0.164 |   11.28 |   -9.97 |   -9.87 |   -9.97 |       none
 16.310 |     FL | STANCE |   STABLE |    0.165 |   11.15 |   -9.97 |   -9.87 |   -9.97 |       none
 16.320 |     FL | STANCE |   STABLE |    0.166 |   11.03 |   -9.97 |   -9.87 |   -9.97 |       none
 16.330 |     FL | STANCE |   STABLE |    0.166 |   10.90 |   -9.97 |   -9.87 |   -9.97 |       none
 16.340 |     FL | STANCE |   STABLE |    0.167 |   10.78 |   -9.97 |   -9.87 |   -9.97 |       none
 16.350 |     FL | STANCE |   STABLE |    0.168 |   10.65 |   -9.97 |   -9.88 |   -9.97 |       none
 16.360 |     FL | STANCE |   STABLE |    0.169 |   10.53 |   -9.97 |   -9.88 |   -9.97 |       none
 16.370 |     FL | STANCE |   STABLE |    0.169 |   10.40 |   -9.97 |   -9.88 |   -9.97 |       none
 16.380 |     FL | STANCE |   STABLE |    0.170 |   10.28 |   -9.97 |   -9.88 |   -9.97 |       none
 16.390 |     FL | STANCE |   STABLE |    0.171 |   10.15 |   -9.97 |   -9.88 |   -9.97 |       none
 16.400 |     FL | STANCE |   STABLE |    0.171 |   10.03 |   -9.97 |   -9.88 |   -9.97 |       none
 16.410 |     FL | STANCE |   STABLE |    0.172 |    9.90 |   -9.97 |   -9.89 |   -9.97 |       none
 16.420 |     FL | STANCE |   STABLE |    0.173 |    9.78 |   -9.97 |   -9.89 |   -9.97 |       none
 16.430 |     FL | STANCE |   STABLE |    0.174 |    9.65 |   -9.97 |   -9.89 |   -9.97 |       none
 16.440 |     FL | STANCE |   STABLE |    0.174 |    9.53 |   -9.97 |   -9.89 |   -9.97 |       none
 16.450 |     FL | STANCE |   STABLE |    0.175 |    9.40 |   -9.97 |   -9.89 |   -9.97 |       none
 16.460 |     FL | STANCE |   STABLE |    0.176 |    9.28 |   -9.97 |   -9.90 |   -9.97 |       none
 16.470 |     FL | STANCE |   STABLE |    0.176 |    9.15 |   -9.97 |   -9.90 |   -9.97 |       none
 16.480 |     FL | STANCE |   STABLE |    0.177 |    9.03 |   -9.97 |   -9.90 |   -9.97 |       none
 16.490 |     FL | STANCE |   STABLE |    0.178 |    8.90 |   -9.97 |   -9.90 |   -9.97 |       none
 16.500 |     FL | STANCE |   STABLE |    0.179 |    8.78 |   -9.97 |   -9.90 |   -9.97 |       none
 16.510 |     FL | STANCE |   STABLE |    0.179 |    8.65 |   -9.97 |   -9.91 |   -9.97 |       none
 16.520 |     FL | STANCE |   STABLE |    0.180 |    8.53 |   -9.97 |   -9.91 |   -9.97 |       none
 16.530 |     FL | STANCE |   STABLE |    0.181 |    8.40 |   -9.97 |   -9.91 |   -9.97 |       none
 16.540 |     FL | STANCE |   STABLE |    0.181 |    8.28 |   -9.97 |   -9.91 |   -9.97 |       none
 16.550 |     FL | STANCE |   STABLE |    0.182 |    8.15 |   -9.97 |   -9.91 |   -9.97 |       none
 16.560 |     FL | STANCE |   STABLE |    0.183 |    8.03 |   -9.97 |   -9.91 |   -9.97 |       none
 16.570 |     FL | STANCE |   STABLE |    0.184 |    7.90 |   -9.97 |   -9.91 |   -9.97 |       none
 16.580 |     FL | STANCE |   STABLE |    0.184 |    7.78 |   -9.97 |   -9.92 |   -9.97 |       none
 16.590 |     FL | STANCE |   STABLE |    0.185 |    7.65 |   -9.97 |   -9.92 |   -9.97 |       none
 16.600 |     FL | STANCE |   STABLE |    0.186 |    7.53 |   -9.97 |   -9.92 |   -9.97 |       none
 16.610 |     FL | STANCE |   STABLE |    0.186 |    7.40 |   -9.97 |   -9.92 |   -9.97 |       none
 16.620 |     FL | STANCE |   STABLE |    0.187 |    7.28 |   -9.97 |   -9.92 |   -9.97 |       none
 16.630 |     FL | STANCE |   STABLE |    0.188 |    7.15 |   -9.97 |   -9.92 |   -9.97 |       none
 16.640 |     FL | STANCE |   STABLE |    0.189 |    7.03 |   -9.97 |   -9.92 |   -9.97 |       none
 16.650 |     FL | STANCE |   STABLE |    0.189 |    6.90 |   -9.97 |   -9.92 |   -9.97 |       none
 16.660 |     FL | STANCE |   STABLE |    0.190 |    6.78 |   -9.97 |   -9.92 |   -9.97 |       none
 16.670 |     FL | STANCE |   STABLE |    0.191 |    6.65 |   -9.97 |   -9.93 |   -9.97 |       none
 16.680 |     FL | STANCE |   STABLE |    0.191 |    6.53 |   -9.97 |   -9.93 |   -9.97 |       none
 16.690 |     FL | STANCE |   STABLE |    0.192 |    6.40 |   -9.97 |   -9.93 |   -9.97 |       none
 16.700 |     FL | STANCE |   STABLE |    0.193 |    6.28 |   -9.97 |   -9.93 |   -9.97 |       none
 16.710 |     FL | STANCE |   STABLE |    0.194 |    6.15 |   -9.97 |   -9.93 |   -9.97 |       none
 16.720 |     FL | STANCE |   STABLE |    0.194 |    6.03 |   -9.97 |   -9.93 |   -9.97 |       none
