TASK 3 - PHASE 7: TELEMETRY LOG
For Dhruv Patel — Data/Telemetry Systems
==============================================================================================================
   time |  hip_FL |  hip_FR |  hip_RL |  hip_RR |  kne_FL |  kne_FR |  kne_RL |  kne_RR |  ld_FL |  ld_FR |  ld_RL |  ld_RR |    state |  fail
 13.400 |   -9.97 |   -9.95 |    3.75 |   -9.97 |   10.03 |   10.07 |   29.80 |   10.03 |  28.09 |  28.09 |  27.94 |  28.09 |  FAILURE |   YES
 13.410 |   -9.97 |   -9.95 |    3.62 |   -9.97 |   10.03 |   10.07 |   29.62 |   10.03 |  28.09 |  28.09 |  27.94 |  28.09 |  FAILURE |   YES
 13.420 |   -9.97 |   -9.95 |    3.50 |   -9.97 |   10.03 |   10.07 |   29.44 |   10.03 |  28.09 |  28.09 |  27.95 |  28.09 |  FAILURE |   YES
 13.430 |   -9.97 |   -9.95 |    3.38 |   -9.97 |   10.03 |   10.07 |   29.26 |   10.03 |  28.09 |  28.09 |  27.95 |  28.09 |  FAILURE |   YES
 13.440 |   -9.97 |   -9.95 |    3.25 |   -9.97 |   10.03 |   10.07 |   29.08 |   10.03 |  28.09 |  28.09 |  27.96 |  28.09 |  FAILURE |   YES
 13.450 |   -9.97 |   -9.95 |    3.12 |   -9.97 |   10.03 |   10.07 |   28.90 |   10.03 |  28.09 |  28.09 |  27.96 |  28.09 |  FAILURE |   YES
 13.460 |   -9.97 |   -9.95 |    3.00 |   -9.97 |   10.03 |   10.07 |   28.72 |   10.03 |  28.09 |  28.09 |  27.97 |  28.09 |  FAILURE |   YES
 13.470 |   -9.97 |   -9.96 |    2.88 |   -9.97 |   10.03 |   10.07 |   28.54 |   10.03 |  28.09 |  28.09 |  27.97 |  28.09 |  FAILURE |   YES
 13.480 |   -9.97 |   -9.96 |    2.75 |   -9.97 |   10.03 |   10.06 |   28.36 |   10.03 |  28.09 |  28.09 |  27.98 |  28.09 |  FAILURE |   YES
 13.490 |   -9.97 |   -9.96 |    2.62 |   -9.97 |   10.03 |   10.06 |   28.18 |   10.03 |  28.09 |  28.09 |  27.98 |  28.09 |  FAILURE |   YES
 13.500 |   -9.97 |   -9.96 |    2.50 |   -9.97 |   10.03 |   10.06 |   28.00 |   10.03 |  28.09 |  28.09 |  27.98 |  28.09 |  FAILURE |   YES
 13.510 |   -9.97 |   -9.96 |    2.38 |   -9.97 |   10.03 |   10.06 |   27.82 |   10.03 |  28.09 |  28.09 |  27.99 |  28.09 |  FAILURE |   YES
 13.520 |   -9.97 |   -9.96 |    2.25 |   -9.97 |   10.03 |   10.06 |   27.64 |   10.03 |  28.09 |  28.09 |  27.99 |  28.09 |  FAILURE |   YES
 13.530 |   -9.97 |   -9.96 |    2.12 |   -9.97 |   10.03 |   10.06 |   27.46 |   10.03 |  28.09 |  28.09 |  28.00 |  28.09 |  FAILURE |   YES
 13.540 |   -9.97 |   -9.96 |    2.00 |   -9.97 |   10.03 |   10.06 |   27.28 |   10.03 |  28.09 |  28.09 |  28.00 |  28.09 |  FAILURE |   YES
 13.550 |   -9.97 |   -9.96 |    1.88 |   -9.97 |   10.03 |   10.06 |   27.10 |   10.03 |  28.09 |  28.09 |  28.01 |  28.09 |  FAILURE |   YES
 13.560 |   -9.97 |   -9.96 |    1.75 |   -9.97 |   10.03 |   10.06 |   26.92 |   10.03 |  28.09 |  28.09 |  28.01 |  28.09 |  FAILURE |   YES
 13.570 |   -9.97 |   -9.96 |    1.62 |   -9.97 |   10.03 |   10.06 |   26.74 |   10.03 |  28.09 |  28.09 |  28.01 |  28.09 |  FAILURE |   YES
 13.580 |   -9.97 |   -9.97 |    1.50 |   -9.97 |   10.03 |   10.05 |   26.56 |   10.03 |  28.09 |  28.09 |  28.02 |  28.09 |  FAILURE |   YES
 13.590 |   -9.97 |   -9.97 |    1.38 |   -9.97 |   10.03 |   10.05 |   26.38 |   10.03 |  28.09 |  28.09 |  28.02 |  28.09 |  FAILURE |   YES
 13.600 |   -9.97 |   -9.97 |    1.25 |   -9.97 |   10.03 |   10.05 |   26.20 |   10.03 |  28.09 |  28.09 |  28.02 |  28.09 |  FAILURE |   YES
 13.610 |   -9.97 |   -9.97 |    1.12 |   -9.97 |   10.03 |   10.05 |   26.02 |   10.03 |  28.09 |  28.09 |  28.03 |  28.09 |  FAILURE |   YES
 13.620 |   -9.97 |   -9.97 |    1.00 |   -9.97 |   10.03 |   10.05 |   25.84 |   10.03 |  28.09 |  28.09 |  28.03 |  28.09 |  FAILURE |   YES
 13.630 |   -9.97 |   -9.97 |    0.88 |   -9.97 |   10.03 |   10.05 |   25.66 |   10.03 |  28.09 |  28.09 |  28.04 |  28.09 |  FAILURE |   YES
 13.640 |   -9.97 |   -9.97 |    0.75 |   -9.97 |   10.03 |   10.05 |   25.48 |   10.03 |  28.09 |  28.09 |  28.04 |  28.09 |  FAILURE |   YES
 13.650 |   -9.97 |   -9.97 |    0.62 |   -9.97 |   10.03 |   10.05 |   25.30 |   10.03 |  28.09 |  28.09 |  28.04 |  28.09 |  FAILURE |   YES
 13.660 |   -9.97 |   -9.97 |    0.50 |   -9.97 |   10.03 |   10.05 |   25.12 |   10.03 |  28.09 |  28.09 |  28.05 |  28.09 |  FAILURE |   YES
 13.670 |   -9.97 |   -9.97 |    0.38 |   -9.97 |   10.03 |   10.05 |   24.94 |   10.03 |  28.09 |  28.09 |  28.05 |  28.09 |  FAILURE |   YES
 13.680 |   -9.97 |   -9.97 |    0.25 |   -9.97 |   10.03 |   10.04 |   24.76 |   10.03 |  28.09 |  28.09 |  28.05 |  28.09 |  FAILURE |   YES
 13.690 |   -9.97 |   -9.97 |    0.12 |   -9.97 |   10.03 |   10.04 |   24.58 |   10.03 |  28.09 |  28.09 |  28.06 |  28.09 |  FAILURE |   YES
 13.700 |   -9.97 |   -9.97 |    0.00 |   -9.97 |   10.03 |   10.04 |   24.40 |   10.03 |  28.09 |  28.09 |  28.06 |  28.09 |  FAILURE |   YES
 13.710 |   -9.97 |   -9.97 |   -0.12 |   -9.97 |   10.03 |   10.04 |   24.22 |   10.03 |  28.09 |  28.09 |  28.06 |  28.09 |  FAILURE |   YES
 13.720 |   -9.97 |   -9.97 |   -0.25 |   -9.97 |   10.03 |   10.04 |   24.04 |   10.03 |  28.09 |  28.09 |  28.06 |  28.09 |  FAILURE |   YES
 13.730 |   -9.97 |   -9.97 |   -0.38 |   -9.97 |   10.03 |   10.04 |   23.86 |   10.03 |  28.09 |  28.09 |  28.07 |  28.09 |  FAILURE |   YES
 13.740 |   -9.97 |   -9.97 |   -0.50 |   -9.97 |   10.03 |   10.04 |   23.68 |   10.03 |  28.09 |  28.09 |  28.07 |  28.09 |  FAILURE |   YES
 13.750 |   -9.97 |   -9.97 |   -0.62 |   -9.97 |   10.03 |   10.04 |   23.50 |   10.03 |  28.09 |  28.09 |  28.07 |  28.09 |  FAILURE |   YES
 13.760 |   -9.97 |   -9.97 |   -0.75 |   -9.97 |   10.03 |   10.04 |   23.32 |   10.03 |  28.09 |  28.09 |  28.08 |  28.09 |  FAILURE |   YES
 13.770 |   -9.97 |   -9.97 |   -0.88 |   -9.97 |   10.03 |   10.04 |   23.14 |   10.03 |  28.09 |  28.09 |  28.08 |  28.09 |  FAILURE |   YES
 13.780 |   -9.97 |   -9.97 |   -1.00 |   -9.97 |   10.03 |   10.04 |   22.96 |   10.03 |  28.09 |  28.09 |  28.08 |  28.09 |  FAILURE |   YES
 13.790 |   -9.97 |   -9.97 |   -1.12 |   -9.97 |   10.03 |   10.03 |   22.78 |   10.03 |  28.09 |  28.09 |  28.08 |  28.09 |  FAILURE |   YES
 13.800 |   -9.97 |   -9.97 |   -1.25 |   -9.97 |   10.03 |   10.03 |   22.60 |   10.03 |  28.09 |  28.09 |  28.09 |  28.09 |  FAILURE |   YES
 13.810 |   -9.97 |   -9.97 |   -1.38 |   -9.97 |   10.03 |   10.03 |   22.42 |   10.03 |  28.09 |  28.09 |  28.09 |  28.09 |  FAILURE |   YES
 13.820 |   -9.97 |   -9.97 |   -1.50 |   -9.97 |   10.03 |   10.03 |   22.24 |   10.03 |  28.09 |  28.09 |  28.09 |  28.09 |  FAILURE |   YES
 13.830 |   -9.97 |   -9.97 |   -1.62 |   -9.97 |   10.03 |   10.03 |   22.06 |   10.03 |  28.09 |  28.09 |  28.09 |  28.09 |  FAILURE |   YES
 13.840 |   -9.97 |   -9.97 |   -1.75 |   -9.97 |   10.03 |   10.03 |   21.88 |   10.03 |  28.09 |  28.09 |  28.10 |  28.09 |  FAILURE |   YES
 13.850 |   -9.97 |   -9.97 |   -1.88 |   -9.97 |   10.03 |   10.03 |   21.70 |   10.03 |  28.09 |  28.09 |  28.10 |  28.09 |  FAILURE |   YES
 13.860 |   -9.97 |   -9.97 |   -2.00 |   -9.97 |   10.03 |   10.03 |   21.52 |   10.03 |  28.09 |  28.09 |  28.10 |  28.09 |  FAILURE |   YES
 13.870 |   -9.97 |   -9.97 |   -2.12 |   -9.97 |   10.03 |   10.03 |   21.34 |   10.03 |  28.09 |  28.09 |  28.10 |  28.09 |  FAILURE |   YES
 13.880 |   -9.97 |   -9.97 |   -2.25 |   -9.97 |   10.03 |   10.03 |   21.16 |   10.03 |  28.09 |  28.09 |  28.10 |  28.09 |  FAILURE |   YES
 13.890 |   -9.97 |   -9.97 |   -2.38 |   -9.97 |   10.03 |   10.03 |   20.98 |   10.03 |  28.09 |  28.09 |  28.10 |  28.09 |  FAILURE |   YES
 13.900 |   -9.97 |   -9.97 |   -2.50 |   -9.97 |   10.03 |   10.03 |   20.80 |   10.03 |  28.09 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 13.910 |   -9.97 |   -9.97 |   -2.62 |   -9.97 |   10.03 |   10.03 |   20.62 |   10.03 |  28.09 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 13.920 |   -9.97 |   -9.97 |   -2.75 |   -9.97 |   10.03 |   10.03 |   20.44 |   10.03 |  28.09 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 13.930 |   -9.97 |   -9.97 |   -2.87 |   -9.97 |   10.03 |   10.03 |   20.27 |   10.03 |  28.09 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 13.940 |   -9.97 |   -9.97 |   -2.99 |   -9.97 |   10.03 |   10.03 |   20.10 |   10.03 |  28.09 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 13.950 |   -9.97 |   -9.97 |   -3.10 |   -9.97 |   10.03 |   10.03 |   19.93 |   10.03 |  28.09 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 13.960 |   -9.97 |   -9.97 |   -3.22 |   -9.97 |   10.03 |   10.03 |   19.76 |   10.03 |  28.09 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 13.970 |   -9.97 |   -9.97 |   -3.33 |   -9.97 |   10.03 |   10.03 |   19.60 |   10.03 |  28.09 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 13.980 |   -9.97 |   -9.97 |   -3.44 |   -9.97 |   10.03 |   10.03 |   19.44 |   10.03 |  28.09 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 13.990 |   -9.97 |   -9.97 |   -3.55 |   -9.97 |   10.03 |   10.03 |   19.28 |   10.03 |  28.09 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.000 |   -9.97 |   -9.97 |   -3.66 |   -9.97 |   10.03 |   10.03 |   19.13 |   10.03 |  28.09 |  28.09 |  11.77 |  28.09 |  FAILURE |   YES
 14.010 |   -9.85 |   -9.97 |   -3.77 |   -9.97 |   10.21 |   10.03 |   18.98 |   10.03 |  11.74 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.020 |   -9.72 |   -9.97 |   -3.87 |   -9.97 |   10.39 |   10.03 |   18.83 |   10.03 |  11.74 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.030 |   -9.60 |   -9.97 |   -3.97 |   -9.97 |   10.57 |   10.03 |   18.68 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.040 |   -9.47 |   -9.97 |   -4.07 |   -9.97 |   10.75 |   10.03 |   18.54 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.050 |   -9.35 |   -9.97 |   -4.17 |   -9.97 |   10.93 |   10.03 |   18.39 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.060 |   -9.22 |   -9.97 |   -4.27 |   -9.97 |   11.11 |   10.03 |   18.25 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.070 |   -9.10 |   -9.97 |   -4.36 |   -9.97 |   11.29 |   10.03 |   18.11 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.080 |   -8.97 |   -9.97 |   -4.46 |   -9.97 |   11.47 |   10.03 |   17.98 |   10.03 |  11.76 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.090 |   -8.85 |   -9.97 |   -4.55 |   -9.97 |   11.65 |   10.03 |   17.85 |   10.03 |  11.76 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.100 |   -8.72 |   -9.97 |   -4.64 |   -9.97 |   11.83 |   10.03 |   17.72 |   10.03 |  11.76 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.110 |   -8.60 |   -9.97 |   -4.73 |   -9.97 |   12.01 |   10.03 |   17.59 |   10.03 |  11.76 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.120 |   -8.47 |   -9.97 |   -4.82 |   -9.97 |   12.19 |   10.03 |   17.46 |   10.03 |  11.76 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.130 |   -8.35 |   -9.97 |   -4.90 |   -9.97 |   12.37 |   10.03 |   17.34 |   10.03 |  11.76 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.140 |   -8.22 |   -9.97 |   -4.99 |   -9.97 |   12.55 |   10.03 |   17.21 |   10.03 |  11.76 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.150 |   -8.10 |   -9.97 |   -5.07 |   -9.97 |   12.73 |   10.03 |   17.09 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.160 |   -7.97 |   -9.97 |   -5.16 |   -9.97 |   12.91 |   10.03 |   16.98 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.170 |   -7.85 |   -9.97 |   -5.24 |   -9.97 |   13.09 |   10.03 |   16.86 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.180 |   -7.72 |   -9.97 |   -5.32 |   -9.97 |   13.27 |   10.03 |   16.75 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.190 |   -7.60 |   -9.97 |   -5.39 |   -9.97 |   13.45 |   10.03 |   16.64 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.200 |   -7.47 |   -9.97 |   -5.47 |   -9.97 |   13.63 |   10.03 |   16.52 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.210 |   -7.35 |   -9.97 |   -5.54 |   -9.97 |   13.81 |   10.03 |   16.41 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.220 |   -7.22 |   -9.97 |   -5.62 |   -9.97 |   13.99 |   10.03 |   16.31 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.230 |   -7.10 |   -9.97 |   -5.69 |   -9.97 |   14.17 |   10.03 |   16.20 |   10.03 |  11.77 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.240 |   -6.97 |   -9.97 |   -5.76 |   -9.97 |   14.35 |   10.03 |   16.10 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.250 |   -6.85 |   -9.97 |   -5.83 |   -9.97 |   14.53 |   10.03 |   16.00 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.260 |   -6.72 |   -9.97 |   -5.90 |   -9.97 |   14.71 |   10.03 |   15.90 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.270 |   -6.60 |   -9.97 |   -5.97 |   -9.97 |   14.89 |   10.03 |   15.80 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.280 |   -6.47 |   -9.97 |   -6.04 |   -9.97 |   15.07 |   10.03 |   15.70 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.290 |   -6.35 |   -9.97 |   -6.11 |   -9.97 |   15.25 |   10.03 |   15.61 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.300 |   -6.22 |   -9.97 |   -6.17 |   -9.97 |   15.43 |   10.03 |   15.52 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.310 |   -6.10 |   -9.97 |   -6.23 |   -9.97 |   15.61 |   10.03 |   15.42 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.320 |   -5.97 |   -9.97 |   -6.30 |   -9.97 |   15.79 |   10.03 |   15.33 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.330 |   -5.85 |   -9.97 |   -6.36 |   -9.97 |   15.97 |   10.03 |   15.24 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.340 |   -5.72 |   -9.97 |   -6.42 |   -9.97 |   16.15 |   10.03 |   15.16 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.350 |   -5.60 |   -9.97 |   -6.48 |   -9.97 |   16.33 |   10.03 |   15.07 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.360 |   -5.47 |   -9.97 |   -6.54 |   -9.97 |   16.51 |   10.03 |   14.99 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.370 |   -5.35 |   -9.97 |   -6.60 |   -9.97 |   16.69 |   10.03 |   14.90 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.380 |   -5.22 |   -9.97 |   -6.65 |   -9.97 |   16.87 |   10.03 |   14.82 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.390 |   -5.10 |   -9.97 |   -6.71 |   -9.97 |   17.05 |   10.03 |   14.74 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.400 |   -4.97 |   -9.97 |   -6.76 |   -9.97 |   17.23 |   10.03 |   14.66 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.410 |   -4.85 |   -9.97 |   -6.82 |   -9.97 |   17.41 |   10.03 |   14.58 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.420 |   -4.72 |   -9.97 |   -6.87 |   -9.97 |   17.59 |   10.03 |   14.51 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.430 |   -4.60 |   -9.97 |   -6.92 |   -9.97 |   17.77 |   10.03 |   14.43 |   10.03 |  11.78 |  28.09 |  28.13 |  28.09 |  FAILURE |   YES
 14.440 |   -4.47 |   -9.97 |   -6.97 |   -9.97 |   17.95 |   10.03 |   14.36 |   10.03 |  11.78 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.450 |   -4.35 |   -9.97 |   -7.03 |   -9.97 |   18.13 |   10.03 |   14.29 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.460 |   -4.22 |   -9.97 |   -7.08 |   -9.97 |   18.31 |   10.03 |   14.21 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.470 |   -4.10 |   -9.97 |   -7.12 |   -9.97 |   18.49 |   10.03 |   14.14 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.480 |   -3.97 |   -9.97 |   -7.17 |   -9.97 |   18.67 |   10.03 |   14.08 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.490 |   -3.85 |   -9.97 |   -7.22 |   -9.97 |   18.85 |   10.03 |   14.01 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.500 |   -3.72 |   -9.97 |   -7.26 |   -9.97 |   19.03 |   10.03 |   13.94 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.510 |   -3.60 |   -9.97 |   -7.31 |   -9.97 |   19.21 |   10.03 |   13.88 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.520 |   -3.47 |   -9.97 |   -7.36 |   -9.97 |   19.39 |   10.03 |   13.81 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.530 |   -3.35 |   -9.97 |   -7.40 |   -9.97 |   19.57 |   10.03 |   13.75 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.540 |   -3.22 |   -9.97 |   -7.44 |   -9.97 |   19.75 |   10.03 |   13.69 |   10.03 |  11.77 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.550 |   -3.10 |   -9.97 |   -7.49 |   -9.97 |   19.93 |   10.03 |   13.62 |   10.03 |  11.76 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.560 |   -2.97 |   -9.97 |   -7.53 |   -9.97 |   20.11 |   10.03 |   13.56 |   10.03 |  11.76 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.570 |   -2.85 |   -9.97 |   -7.57 |   -9.97 |   20.29 |   10.03 |   13.51 |   10.03 |  11.76 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.580 |   -2.72 |   -9.97 |   -7.61 |   -9.97 |   20.47 |   10.03 |   13.45 |   10.03 |  11.76 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.590 |   -2.60 |   -9.97 |   -7.65 |   -9.97 |   20.65 |   10.03 |   13.39 |   10.03 |  11.76 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.600 |   -2.47 |   -9.97 |   -7.69 |   -9.97 |   20.83 |   10.03 |   13.33 |   10.03 |  11.76 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.610 |   -2.35 |   -9.97 |   -7.73 |   -9.97 |   21.01 |   10.03 |   13.28 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.620 |   -2.22 |   -9.97 |   -7.77 |   -9.97 |   21.19 |   10.03 |   13.22 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.630 |   -2.10 |   -9.97 |   -7.80 |   -9.97 |   21.37 |   10.03 |   13.17 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.640 |   -1.97 |   -9.97 |   -7.84 |   -9.97 |   21.55 |   10.03 |   13.12 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.650 |   -1.85 |   -9.97 |   -7.88 |   -9.97 |   21.73 |   10.03 |   13.06 |   10.03 |  11.75 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.660 |   -1.72 |   -9.97 |   -7.91 |   -9.97 |   21.91 |   10.03 |   13.01 |   10.03 |  11.74 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.670 |   -1.60 |   -9.97 |   -7.95 |   -9.97 |   22.09 |   10.03 |   12.96 |   10.03 |  11.74 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.680 |   -1.47 |   -9.97 |   -7.98 |   -9.97 |   22.27 |   10.03 |   12.91 |   10.03 |  11.74 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.690 |   -1.35 |   -9.97 |   -8.01 |   -9.97 |   22.45 |   10.03 |   12.87 |   10.03 |  11.74 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.700 |   -1.22 |   -9.97 |   -8.05 |   -9.97 |   22.63 |   10.03 |   12.82 |   10.03 |  11.74 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.710 |   -1.10 |   -9.97 |   -8.08 |   -9.97 |   22.81 |   10.03 |   12.77 |   10.03 |  11.73 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.720 |   -0.97 |   -9.97 |   -8.11 |   -9.97 |   22.99 |   10.03 |   12.72 |   10.03 |  11.73 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.730 |   -0.85 |   -9.97 |   -8.14 |   -9.97 |   23.17 |   10.03 |   12.68 |   10.03 |  11.73 |  28.09 |  28.12 |  28.09 |  FAILURE |   YES
 14.740 |   -0.72 |   -9.97 |   -8.17 |   -9.97 |   23.35 |   10.03 |   12.63 |   10.03 |  11.73 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.750 |   -0.60 |   -9.97 |   -8.20 |   -9.97 |   23.53 |   10.03 |   12.59 |   10.03 |  11.72 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.760 |   -0.47 |   -9.97 |   -8.23 |   -9.97 |   23.71 |   10.03 |   12.55 |   10.03 |  11.72 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.770 |   -0.35 |   -9.97 |   -8.26 |   -9.97 |   23.89 |   10.03 |   12.51 |   10.03 |  11.72 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.780 |   -0.22 |   -9.97 |   -8.29 |   -9.97 |   24.07 |   10.03 |   12.46 |   10.03 |  11.71 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.790 |   -0.10 |   -9.97 |   -8.32 |   -9.97 |   24.25 |   10.03 |   12.42 |   10.03 |  11.71 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.800 |    0.03 |   -9.97 |   -8.35 |   -9.97 |   24.43 |   10.03 |   12.38 |   10.03 |  11.71 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.810 |    0.15 |   -9.97 |   -8.38 |   -9.97 |   24.61 |   10.03 |   12.34 |   10.03 |  11.71 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.820 |    0.28 |   -9.97 |   -8.40 |   -9.97 |   24.79 |   10.03 |   12.30 |   10.03 |  11.70 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.830 |    0.40 |   -9.97 |   -8.43 |   -9.97 |   24.97 |   10.03 |   12.27 |   10.03 |  11.70 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.840 |    0.53 |   -9.97 |   -8.46 |   -9.97 |   25.15 |   10.03 |   12.23 |   10.03 |  11.70 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.850 |    0.65 |   -9.97 |   -8.48 |   -9.97 |   25.33 |   10.03 |   12.19 |   10.03 |  11.69 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.860 |    0.78 |   -9.97 |   -8.51 |   -9.97 |   25.51 |   10.03 |   12.15 |   10.03 |  11.69 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.870 |    0.90 |   -9.97 |   -8.53 |   -9.97 |   25.69 |   10.03 |   12.12 |   10.03 |  11.69 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
 14.880 |    1.03 |   -9.97 |   -8.56 |   -9.97 |   25.87 |   10.03 |   12.08 |   10.03 |  11.68 |  28.09 |  28.11 |  28.09 |  FAILURE |   YES
